Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
688256,Cambricon,0.0227,1036.0,+23.00,73,0,11402797.0,11930000150.0,3341.935,Loss,0.0,72.104,1020.0,1013.0,1080.18,1005.57,1035.99,1036.0,11761,60,2.73%,0.00%,0.0737,0.94,0.8782,Semiconductors,433410832064.00,433410832064.00,418350224.0,418350224.0,0.0917,0.47369999999999995,0.726,0.6984,0.3015,3.195,0.5745,,,,,,,,1,74.61000000000001,1040.5833333333333,0,0,1,,26.81251807096214,Liquid,-2101440.2727516587,,,,,,,,,,,,,,-0.014363247863247854
002594,BYD Company Limited,-0.0106,107.1,-1.15,49,1,449464.0,4843670255.1,21.777,24.258,0.0124,4.733,107.8,108.25,108.83,107.0,107.1,107.11,241,118,1.29%,0.02%,0.0169,1.03,0.8568000000000001,Passenger Cars,976451859211.50,373483599243.30,9117197565.0,3487241823.0,0.0069,0.0168,-0.051500000000000004,-0.1048,-0.1352,0.4114,0.15289999999999998,,,,,,,0,1,1.8299999999999983,107.64333333333332,0,0,0,,25.373868675104013,Liquid,-400342.251366123,,0.55,,,,0.55,Imminent,,,,,,,-0.006125
000063,ZTE Corporation,0.0655999999999999,42.56,+2.62,42,3,5105601.0,21992747370.82,25.02,24.168,0.014499999999999999,2.816,43.53,39.94,43.93,42.3,42.55,42.56,4990,1814,12.68%,0.02%,0.0408,2.29,0.18109999999999998,Telecommunication Equipment,203587244790.72,171405025097.60,4783534887.0,4027373710.0,0.22260000000000002,0.24480000000000002,0.22760000000000002,0.3738,0.0677,0.6894,0.0698,,,,,,,,1,3.990000000000002,42.93,0,1,0,,25.496565304722296,Liquid,-3476820.312883406,,,,,,,,,,,,,,-0.018852830188679226
300750,Contemporary Amperex Technology,-0.0007,279.0,-0.20,41,1,182698.0,5103914720.5,21.795,25.067,0.0199,4.378,279.27,279.2,281.8,278.0,279.0,279.01,14,61,0.43%,0.04%,0.013600000000000001,0.66,0.5205,Batteries,1272047582349.00,1186343353206.00,4559310331.0,4252126714.0,0.0004,0.0647,-0.0183,0.1045,0.055,0.7092,0.0762,,,,,,,0,1,3.8000000000000114,279.59999999999997,0,0,0,,27.00629644016383,Liquid,-86541.15789473713,,0.55,,,,0.55,Imminent,,,,,,,-0.022499999999999992
600519,Kweichow Moutai,-0.0012,1448.25,-1.75,40,-3,30891.0,4470441662.0,20.228,21.098,0.0356,7.623,1453.45,1450.0,1454.99,1443.65,1448.25,1448.28,6,2,0.25%,-0.00%,0.0078000000000000005,0.66,0.8362,Liquor,1819288463850.00,1819288463850.00,1256197800.0,1256197800.0,0.0149,0.0182,-0.028999999999999998,-0.0405,-0.0067,0.0454,-0.0322,,,,,,,0,1,11.339999999999918,1448.9633333333334,0,0,0,,26.90275309966664,Liquid,-5829.518518518833,,0.55,,,,0.55,Imminent,,,,,,,-0.01309999999999998
002714,Muyuan Foods,0.0571,50.21,+2.71,34,2,1151209.0,5763666205.42,9.944,15.340,0.0281,3.542,49.63,47.5,51.76,48.36,50.2,50.21,1421,366,3.02%,0.00%,0.0716,3.12,0.2696,Animal Husbandry,274285682202.10,191329932020.45,5462770010.0,3810594145.0,0.0805,0.0759,0.04019999999999999,0.3271,0.3968,0.198,0.3257,,,,,,,,1,4.259999999999998,50.11000000000001,1,1,1,,24.465825678534145,Liquid,101577.26470588385,,,,,0.9,0.9,Momentum,,,,,,,0.017599999999999973
000977,Inspur Electronic Information Industry,-0.0074,65.46,-0.49,33,-3,2294493.0,15460765794.9,39.315,42.042,0.0024,4.752,67.37,65.95,69.43,65.36,65.46,65.47,2232,175,15.60%,0.00%,0.0617,2.0,0.24609999999999999,Computer Equipment,96365965086.12,96253751393.94,1472135122.0,1470420889.0,0.1184,0.1967,0.204,0.35159999999999997,0.0443,0.9872,0.2657,,,,,,,,1,4.070000000000007,66.75,0,0,1,,26.32345672356884,Liquid,-2181741.501228508,,,,,,,,,,,,,,0.0072212765957446875
600276,Jiangsu Hengrui Pharmaceuticals,0.0181,63.99,+1.14,33,-1,858629.0,5507421603.0,57.752,67.005,0.0031,7.264,63.98,62.85,65.33,62.95,63.99,64.0,2774,1905,1.35%,0.02%,0.0379,1.2,0.42719999999999997,Chemical Pharmaceuticals,424714419937.26,408192355513.26,6637199874.0,6379002274.0,0.018600000000000002,0.052300000000000006,0.11289999999999999,0.1795,0.34119999999999995,0.5156000000000001,0.40020000000000006,,,,,,,,1,2.479999999999997,64.09,0,0,0,,25.02940918840521,Liquid,-108230.54621848658,,,,,,,,,,,,,,-0.006194186046511629
601138,Foxconn Industrial Internet,-0.0547,45.29,-2.62,33,0,2316619.0,10647328640.0,33.823,38.742,0.0141,5.93,47.42,47.91,48.4,44.57,45.29,45.3,168,571,1.17%,0.07%,0.0799,0.92,0.43979999999999997,Consumer Electronics,899435286064.14,899377065542.69,19859467566.0,19858182061.0,0.0479,0.2704,0.6286,1.5245,1.1243,1.3143,1.1711,,,,,,,,1,3.8299999999999983,46.086666666666666,0,0,1,,24.972608518600307,Liquid,-1445618.6449086173,,,,,,,,,,,,,,-0.007122222222222223
603501,"OmniVision Integrated Circuits Group, Inc.",0.0049,129.83,+0.63,24,7,328325.0,4302698607.0,43.118,47.108,0.0032,6.593,130.3,129.2,132.8,129.1,129.82,129.83,106,275,2.72%,0.00%,0.0286,1.15,0.08070000000000001,Semiconductors,156576354250.55,156576354250.55,1206010585.0,1206010585.0,0.056900000000000006,0.07400000000000001,0.0339,0.0285,-0.1209,0.4171,0.24609999999999999,,,,,,,0,1,3.700000000000017,130.57666666666668,0,0,0,,25.69274542086689,Liquid,-198769.7297297271,,0.8,,,,0.8,Imminent,,,,,,,-0.014363247863247854
