Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
01810,XIAOMI-W,0.0352,44.72,+1.520,100,0,210374637.0,9369131951.0,28.575,45.632,0.0,4.21,43.8,43.2,45.08,43.8,44.72,44.74,243800,42800,0.81%,0.18%,0.0296,1.03,0.2116,Consumer Telecommunication Equipment,1165817816024.16,1165817816024.16,26069271378.0,26069271378.0,-0.026099999999999998,-0.027000000000000003,-0.1986,-0.17190000000000003,-0.0808,0.7537,0.2962,,,,,,,0,1,1.8799999999999955,44.53333333333333,1,0,0,,24.746510668919957,Liquid,92038903.6875003,0.6,,,,,0.6,Recursor,,,,,,,-0.0079375
01211,BYD COMPANY,-0.0149,99.1,-1.500,61,0,29742978.0,2942239306.0,21.51,20.784,0.0146,3.751,100.6,100.6,101.0,97.65,99.05,99.1,9800,146700,0.81%,-0.20%,0.0333,1.19,-0.3164,Automobiles,903514278691.50,365024940000.00,9117197565.0,3683400000.0,-0.0471,-0.0397,-0.12990000000000002,-0.11199999999999999,-0.24050000000000002,0.0242,0.1336,,,,,,,,0,3.3499999999999943,99.25,0,0,0,,24.060747183237112,Liquid,-3995325.402985233,,,,,,,,,,,,,,0.0025714285714285717
09988,BABA-W,-0.0115,163.2,-1.900,57,0,74773287.0,12210171385.0,19.154,22.204,0.012,2.802,164.9,165.1,166.3,161.5,163.1,163.2,133000,272700,0.39%,0.18%,0.0291,0.8,-0.2089,Online Retailers,3115265611766.40,3115265611766.40,19088637327.0,19088637327.0,-0.030299999999999997,0.057,-0.10869999999999999,0.3985,0.3146,0.7234,1.0286,,,,,,,0,0,4.800000000000011,163.66666666666666,0,0,0,,25.324890953056148,Liquid,-21808875.37500048,,0.7,,,,0.7,Imminent,,,,,,,0.000411111111111122
00981,SMIC,-0.0287,72.85,-2.150,37,0,95882523.0,6944375404.0,128.71,152.405,0.0,3.526,74.2,75.0,75.2,71.3,72.8,72.85,95000,128000,1.60%,0.07%,0.052000000000000005,0.71,-0.2683,Semiconductors,582805191218.15,437137059523.50,8000071259.0,6000508710.0,-0.0894,0.054299999999999994,-0.18739999999999998,0.385,0.7081000000000001,1.5294999999999999,1.2909,,,,,,,,0,3.9000000000000057,73.11666666666666,0,0,1,,24.389050558861104,Liquid,-19668209.846154097,,,,,,,,,,,,,,-0.00615000000000001
09992,POP MART,0.0226,226.6,+5.000,24,0,14769073.0,3314191149.0,40.939,90.171,0.0039000000000000003,19.564,220.0,221.6,228.8,217.6,226.6,226.8,23400,14400,1.10%,0.09%,0.050499999999999996,0.72,-0.1586,Toys & Leisure,304310917790.00,304310917790.00,1342943150.0,1342943150.0,-0.0165,-0.1772,-0.1079,-0.1819,0.1808,2.3147,1.5529,,,,,,,,0,11.200000000000017,224.33333333333334,1,0,1,,23.741584767856523,Liquid,8966937.178571392,,,,,,,,,,,,,,-0.012125000000000002
03690,MEITUAN-W,0.0029,102.3,+0.300,20,0,31041608.0,3181967633.0,19.32,16.168,0.0,3.092,102.9,102.0,103.8,101.4,102.2,102.3,15900,1139000,0.51%,-0.10%,0.0235,0.54,-0.0447,Online Retailers,625189645895.10,625189645895.10,6111335737.0,6111335737.0,0.0169,0.0825,-0.0331,-0.1552,-0.2555,-0.4476,-0.3256,,,,,,,0,0,2.3999999999999915,102.5,0,0,0,,24.54632132821321,Liquid,-7760402.000000138,,0.7,,,,0.7,Imminent,,,,,,,0.000411111111111122
00700,TENCENT,-0.0016,628.0,-1.000,20,0,11591004.0,7277219053.0,25.203,27.429,0.0072,4.703,630.5,629.0,634.0,622.5,627.5,628.0,16400,58600,0.13%,0.08%,0.0183,0.67,0.0074,Digital Solution Services,5748506463764.00,5748506463764.00,9153672713.0,9153672713.0,-0.0149,0.0329,-0.0717,0.1047,0.2522,0.5217,0.5224,,,,,,,0,0,11.5,628.1666666666666,0,0,0,,25.62122526706574,Liquid,-503956.6956521739,,0.7,,,,0.7,Imminent,,,,,,,-0.006371875
06181,LAOPU GOLD,-0.0716,635.5,-49.000,17,0,2381552.0,1505622774.0,32.423,70.470,0.0106,13.343,652.5,684.5,653.5,620.0,635.0,635.5,1900,21200,1.66%,0.00%,0.0489,2.18,-0.9045000000000001,Jewelry & Watches,112094891750.00,90994423380.00,176388500.0,143185560.0,-0.0843,-0.233,-0.0908,-0.1725,-0.0373,2.3782,1.7121000000000002,,,,,,,,0,64.5,636.3333333333334,0,1,0,,22.604413443910957,Liquid,-177727.76119402982,,,,,,,,,,,,,,-0.012649999999999998
00175,GEELY AUTO,-0.0342,17.77,-0.630,12,0,142029248.0,2535869263.0,10.835,10.011,0.018500000000000003,1.829,18.5,18.4,18.62,17.6,17.77,17.78,9000,91000,1.40%,0.00%,0.0554,3.03,0.06480000000000001,Automobiles,179810965577.22,179810965577.22,10118793786.0,10118793786.0,-0.0897,-0.0332,-0.0998,-0.0332,-0.0316,0.21960000000000002,0.22640000000000002,,,,,,,,1,1.0199999999999996,17.996666666666666,0,1,0,,23.523418420741727,Liquid,-94686165.33333384,,,,,,,,,,,,,,0.0025714285714285717
02718,MININGLAMP-W,1.061,290.6,+149.600,12,2,2156929.0,636695051.0,,4843.333,0.0,,280.0,141.0,309.8,272.0,290.0,290.6,200,3560,1.49%,-0.55%,0.2681,0.0,0.0662,Application Software,41956351706.60,41956351706.60,144378361.0,144378361.0,1.061,1.061,1.061,1.061,1.061,1.061,1.061,,,,,,,,1,168.8,290.8,0,0,0,,20.266397214895928,Norm,-34236.9682539663,,,,,,,,,,,,,,0.05537391304347825
09866,NIO-SW,0.0421,56.9,+2.300,12,0,5308594.0,300897513.0,,Loss,0.0,,56.5,54.6,57.1,55.85,56.8,56.9,14020,45990,0.22%,0.26%,0.0229,0.66,-0.5656,Automobiles,140739438146.00,140739438146.00,2473452340.0,2473452340.0,0.08070000000000001,0.1301,-0.0703,0.5623,0.8237000000000001,0.36939999999999995,0.6351,,,,,,,0,0,2.5,56.61666666666667,1,0,0,,21.086650338783336,Liquid,3609843.919999976,,0.7,,,,0.7,Imminent,,,,,,,0.0025714285714285717
01299,AIA,0.0596,79.95,+4.500,10,7,62096055.0,4880398125.0,17.664,15.825,0.022799999999999997,2.641,77.45,75.45,79.95,76.95,79.9,79.95,9600,218600,0.59%,0.13%,0.0398,1.94,-0.9408,Insurance,839829975041.85,839829975041.85,10504439963.0,10504439963.0,0.1253,0.15789999999999998,0.0724,0.0943,0.3259,0.315,0.467,,,,,,,,0,4.5,78.95,1,0,0,,23.804934008515584,Liquid,62096055.0,,,,,,,,,,,1.1309,1.1309,Strong_Base,0.010612499999999987
09618,JD-SW,-0.0031,127.2,-0.400,9,0,5362005.0,684109384.0,8.511,8.077,0.0313,1.448,128.4,127.6,128.9,126.5,127.1,127.2,17850,112700,0.19%,-0.08%,0.018799999999999997,0.59,-0.08529999999999999,Online Retailers,360739200000.00,360739200000.00,2836000000.0,2836000000.0,-0.0124,0.025,-0.1092,0.0375,-0.07150000000000001,-0.1757,-0.037200000000000004,,,,,,,0,0,2.4000000000000057,127.53333333333335,0,0,0,,23.278187329067677,Liquid,-2234168.749999995,,0.7,,,,0.7,Imminent,,,,,,,0.000411111111111122
03750,CATL,-0.0063,555.0,-3.500,9,-4,1161349.0,637610962.0,35.533,45.070,0.002,7.357,555.0,558.5,558.5,540.0,554.0,555.0,100,15500,0.75%,0.82%,0.0331,0.65,-0.6535,Energy Storage Systems,2532383970555.00,86532991500.00,4562854001.0,155915300.0,0.0027,0.0642,-0.0834,0.35,1.1192,1.1192,1.1192,,,,,,,1,0,18.5,551.1666666666666,1,0,0,,22.555576447777746,Liquid,721919.6486486486,,0.4,,,,0.4,Imminent,,,,,,,-0.00676
01357,MEITU,0.0708,9.23,+0.610,9,18,69377828.0,632005158.0,42.731,48.578,0.0226,8.026,8.8,8.62,9.25,8.75,9.23,9.24,108500,119500,1.52%,-0.43%,0.057999999999999996,1.24,-0.4644,Interactive media and services,42145834754.40,42145834754.40,4566179280.0,4566179280.0,0.1188,0.1215,0.0076,-0.1814,0.7415999999999999,3.1008,2.3432,,,,,,,,0,0.6300000000000008,9.076666666666666,1,0,0,,21.71682037727108,Liquid,63827601.76000012,,,,,,,,,,,,,,0.011761538461538462
09868,XPENG-W,0.0458999999999999,91.2,+4.000,9,-2,17887371.0,1622476121.0,,Loss,0.0,5.226,90.05,87.2,91.75,89.05,91.2,91.25,33200,55000,0.94%,-0.16%,0.031,1.19,-0.40590000000000004,Automobiles,173873106888.00,173873106888.00,1906503365.0,1906503365.0,0.0968,0.1515,-0.0405,0.17980000000000002,0.15810000000000002,1.0356999999999998,0.955,,,,,,,,0,4.549999999999997,90.66666666666667,1,0,0,,23.019837955066652,Liquid,10599923.5555556,,,,,,,,,,,,,,0.0025714285714285717
01398,ICBC,0.0249,6.17,+0.150,9,-1,267564791.0,1645295563.0,5.474,5.563,0.0545,0.525,6.05,6.02,6.2,6.03,6.16,6.17,5421000,5408000,0.31%,0.00%,0.0282,1.12,-0.2858,Banks,2199026606239.13,535519254873.50,356406257089.0,86794044550.0,0.0165,0.062,0.0768,0.0098,0.1448,0.41369999999999996,0.2658,,,,,,,0,0,0.1800000000000006,6.133333333333333,1,0,0,,22.825573797388124,Liquid,173130158.8823521,,0.7,,,,0.7,Imminent,,,,1.0022,1.0022,Strong_Base,0.012076923076923067
00883,CNOOC,0.0349,20.46,+0.690,8,-3,176823885.0,3624393001.0,7.204,6.528,0.0679,1.13,19.98,19.77,20.66,19.98,20.46,20.48,217000,1466000,0.40%,-0.20%,0.0344,1.89,-0.25579999999999997,Oil & Gas Producers,972462858512.64,911287458512.64,47529953984.0,44539953984.0,0.022000000000000002,0.09939999999999999,0.0808,0.1348,0.28600000000000003,0.182,0.154,,,,,,,,0,0.8900000000000006,20.366666666666667,1,0,0,,23.585503778439328,Liquid,72809835.00000033,,,,,,,,,,,1.0227,1.0227,Strong_Base,0.02224444444444444
09880,UBTECH ROBOTICS,-0.0029,137.3,-0.400,8,8,6390514.0,868364154.0,,Loss,0.0,23.542,136.4,137.7,139.9,132.9,137.2,137.3,500,7800,1.59%,0.00%,0.0508,0.65,-0.4545,Digital Solution Services,64796452112.90,55094013470.80,471933373.0,401267396.0,-0.0378,0.11810000000000001,-0.1294,0.4025,0.49,0.2904,1.4986000000000002,,,,,,,,0,7.0,136.70000000000002,1,0,1,,23.551631835324287,Liquid,1643275.028571439,,,,1.4,,1.4,Gap_Fill,,,,,,,-0.006371875
02050,SANHUA,-0.0592,38.46,-2.420,8,-2,22983716.0,890790057.0,36.593,48.377,0.0,4.671,40.9,40.88,40.98,37.92,38.44,38.46,10500,14400,4.82%,0.05%,0.07490000000000001,0.79,0.4576,Industrial Parts & Equipment,161875291460.10,18327589944.00,4208925935.0,476536400.0,-0.039900000000000005,0.0701,-0.1577,0.3795,0.7071,0.7071,0.7071,,,,,,,,1,3.059999999999995,39.120000000000005,0,0,1,,22.41099962606543,Liquid,-14871816.235294119,,,,,,,,,,,,,,-0.010144827586206887
03988,BANK OF CHINA,0.025,4.51,+0.110,7,4,291351275.0,1308167030.0,5.533,5.658,0.053,0.496,4.41,4.4,4.52,4.41,4.5,4.51,7701000,4880000,0.35%,-0.22%,0.025,1.2,-0.2043,Banks,1453177977281.14,377136466541.45,322212411814.0,83622276395.0,0.0273,0.0537,0.0587,-0.0044,-0.0196,0.2854,0.2161,,,,,,,0,0,0.11999999999999922,4.4799999999999995,1,0,0,,22.48859890374657,Liquid,238378315.90909177,,0.7,,,,0.7,Imminent,,,,,,,0.012076923076923067
00020,SENSETIME-W,-0.0127,2.34,-0.030,7,-5,377760039.0,878942040.0,,Loss,0.0,3.702,2.36,2.37,2.37,2.29,2.33,2.34,14053000,3701000,0.98%,0.00%,0.0338,0.79,0.0473,Digital Solution Services,90497248920.00,90497248920.00,38674038000.0,38674038000.0,-0.040999999999999995,-0.0043,-0.18469999999999998,0.4268,0.5497,0.4625,0.5705,,,,,,,1,1,0.08000000000000007,2.3333333333333335,1,0,0,,22.152903487064464,Liquid,94440009.7499979,,,,,,,,0.7,0.7,Buildup,,,,-0.006371875
01024,KUAISHOU-W,0.0152,73.45,+1.100,7,0,28694776.0,2090262569.0,17.945,19.177,0.0063,4.096,72.0,72.35,73.95,71.6,73.4,73.45,11500,400500,0.66%,0.00%,0.0325,1.01,-0.32780000000000004,Interactive media and services,317544307687.10,317544307687.10,4323271718.0,4323271718.0,-0.02,0.0069,-0.2003,-0.0754,0.40740000000000004,0.5681,0.7963,,,,,,,,0,2.3500000000000085,73.0,1,0,0,,23.62517359303243,Liquid,16484233.021276638,,,,,,,,,,,,,,0.011761538461538462
06680,JLMAG,-0.083,21.0,-1.900,7,-3,17833336.0,380306021.0,43.298,92.105,0.015600000000000001,3.76,22.56,22.9,22.56,20.9,21.0,21.04,28200,2400,7.60%,-0.38%,0.0725,0.86,0.183,Other Metals & Minerals,28887375237.00,4930038036.00,1375589297.0,234763716.0,-0.0973,-0.09179999999999999,-0.09570000000000001,0.1264,0.4902,1.8563,1.8067,,,,,,,,1,2.0,21.486666666666665,0,0,0,,20.961507587214275,Liquid,-15684741.30120479,,,,,,,,,,,,,,-0.015055555555555556
02318,PING AN,0.0070999999999999,56.55,+0.400,6,3,16258615.0,918386393.0,6.664,7.490,0.049699999999999994,0.947,56.65,56.15,56.85,56.0,56.5,56.55,98000,133500,0.22%,0.18%,0.0151,0.39,-0.2974,Insurance,1023987154817.25,421160474373.60,18107641995.0,7447576912.0,0.016200000000000003,0.053099999999999994,0.063,0.0708,0.2652,0.2281,0.30760000000000004,,,,,,,1,0,0.8500000000000014,56.46666666666666,1,0,0,,23.126419093764955,Liquid,4781945.58823515,,0.4,,,,0.4,Imminent,,,,,,,0.010612499999999987
