Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
O39,OCBC Bank,-0.0046999999999999,16.79,-0.080,86,1,8608800.0,144945410.0,10.188,10.053,0.0512,1.226,16.85,16.87,17.03,16.75,16.79,16.8,100,30100,0.27%,0.00%,0.0166,1.39,-0.9934000000000001,Banks,75492228083.29,54369592609.78,4496261351.0,3238212782.0,-0.0227,-0.031200000000000002,0.018799999999999997,0.039,-0.0,0.21239999999999998,0.04190000000000001,,,,,,,0,0,0.28000000000000114,16.856666666666666,0,0,0,,21.871484725863866,Liquid,-6149142.85714292,,0.7,,,,0.7,Imminent,,,,,,,-0.0099125
C6L,SIA,0.0029,6.82,+0.020,84,-1,10222300.0,69997749.0,8.632,7.995,0.0704,1.284,6.8,6.8,6.91,6.78,6.82,6.83,104600,18800,0.72%,0.00%,0.0191,0.53,0.6953,Transportation,20263808248.42,9742724612.72,2971232881.0,1428551996.0,-0.09910000000000001,-0.0833,-0.029900000000000003,0.011899999999999999,0.0791,0.1341,0.059000000000000004,,,,,,,0,1,0.1299999999999999,6.836666666666667,0,0,0,,21.055431439938747,Liquid,-3931653.8461538358,,,,,,,,,,,,,,-0.008439999999999994
D05,DBS,-0.0065,47.6,-0.310,57,0,4580623.0,218816483.0,12.145,12.081,0.0466,1.97,47.62,47.91,48.14,47.6,47.6,47.63,33100,1000,0.23%,0.00%,0.0113,1.07,0.9414,Banks,135358731222.40,96661062103.20,2843670824.0,2030694582.0,-0.0298,0.013000000000000001,0.0529,0.1233,0.0816,0.4302,0.12269999999999999,,,,,,,0,1,0.5399999999999991,47.78,0,0,0,,22.069710241849506,Liquid,-4580623.0,,,,,,,,,,,,,,-0.0099125
U11,UOB,-0.0033,36.07,-0.120,25,2,3328200.0,120228070.0,10.189,10.189,0.048,1.204,36.19,36.19,36.42,35.96,36.07,36.08,4100,4300,0.29%,0.00%,0.0127,1.11,-0.023799999999999998,Banks,59882655916.81,41930930581.53,1660178983.0,1162487679.0,-0.0291,-0.025099999999999997,-0.0014000000000000002,0.044000000000000004,-0.0127,0.207,0.0265,,,,,,,0,0,0.46000000000000085,36.15,0,0,0,,22.196565230401383,Liquid,-1736452.1739130544,,0.7,,,,0.7,Imminent,,,,,,,-0.0099125
5E2,Seatrium Ltd,0.0132,2.3,+0.030,21,-1,15422000.0,35599515.0,29.487,50.000,0.006500000000000001,1.189,2.26,2.27,2.34,2.26,2.3,2.31,75400,173700,0.73%,0.00%,0.0352,0.72,-0.3946,Oil & Gas,7787536939.80,4832560134.60,3385885626.0,2101113102.0,-0.0535,-0.0336,0.11109999999999999,0.14429999999999998,0.08310000000000001,0.5556,0.1197,,,,,,,,0,0.08000000000000007,2.3,0,0,0,,19.343520601051488,Liquid,0.0,,,,,,,,,,,,,,-0.013007142857142846
BN4,Keppel,-0.0189,8.31,-0.160,19,-1,7636932.0,64004676.0,15.136,16.262,0.0409,1.419,8.61,8.47,8.61,8.3,8.31,8.33,105700,9000,0.54%,0.00%,0.0366,0.99,0.8431000000000001,Conglomerates,15081309048.54,11697181004.79,1814838634.0,1407603009.0,0.0134,0.0285,0.0891,0.2329,0.2693,0.41090000000000004,0.2507,,,,,,,,1,0.3099999999999987,8.406666666666666,0,0,0,,19.954757862725657,Liquid,-7144226.709677427,,,,,,,,,,,,,,-0.010977777777777756
Z74,Singtel,0.0052,3.9,+0.020,18,0,21006700.0,81908516.0,16.317,16.317,0.0297,2.487,3.9,3.88,3.92,3.88,3.89,3.9,163800,2000,0.26%,0.00%,0.0103,0.99,0.9759,Telecommunication Services,64399045136.40,31269221969.70,16512575676.0,8017749223.0,-0.022000000000000002,-0.0408,0.0363,0.0363,0.20850000000000002,0.3944,0.2987,,,,,,,0,1,0.040000000000000036,3.9,0,0,0,,20.704409446365005,Liquid,0.0,0.6,,,,,0.6,Recursor,,,,,,,0.006957142857142856
OV8,Sheng Siong,-0.0048,2.09,-0.010,18,1,6688300.0,13899817.0,22.473,22.717,0.030600000000000002,5.618,2.09,2.1,2.11,2.03,2.08,2.09,246800,172200,1.03%,0.00%,0.0381,1.46,0.17800000000000002,Retail - Defensive,3142392330.00,1354634177.16,1503537000.0,648150324.0,-0.023399999999999997,0.0048,0.060899999999999996,0.1117,0.298,0.42060000000000003,0.298,,,,,,,1,1,0.08000000000000007,2.0766666666666667,1,0,0,,18.92630079474971,Liquid,3344150.0,,,,,,,,0.8504,0.8504,Buildup,,,,-0.03466666666666666
AIY,IFAST,-0.0033,9.03,-0.030,15,-1,3355700.0,30381706.0,36.12,41.612,0.0069,7.893,9.0,9.06,9.13,8.9,9.02,9.03,16100,4800,1.81%,0.00%,0.0254,0.67,0.5407,Software,2733770545.17,1673311076.01,302743139.0,185305767.0,0.217,0.27899999999999997,0.364,0.45539999999999997,0.2182,0.2571,0.22469999999999998,,,,,,,0,1,0.23000000000000043,9.020000000000001,1,0,0,,20.400437794113778,Liquid,437699.99999996397,,,,,,,,,,,,,,-0.01017142857142857
S63,ST Engineering,-0.0125,8.66,-0.110,13,2,3237500.0,28098759.0,38.66,38.660,0.018500000000000003,10.128,8.74,8.77,8.76,8.65,8.65,8.66,46900,21000,0.21%,0.00%,0.0125,0.7,0.3814,Aerospace & Defense,27035687973.18,13182953806.40,3121903923.0,1522281040.0,-0.023700000000000002,0.031,0.1103,0.1593,0.789,1.0277,0.8812000000000001,,,,,,,0,1,0.11999999999999922,8.69,0,0,0,,19.735997294532364,Liquid,-2648863.636363646,,,,,,,,,,,,,,-0.00015000000000000012
BS6,YZJ Shipbldg SGD,-0.0116999999999999,2.53,-0.030,12,0,14974100.0,38158451.0,8.057,8.057,0.025699999999999997,2.113,2.54,2.56,2.59,2.53,2.52,2.53,853300,33100,0.59%,0.00%,0.023399999999999997,0.59,0.9253,Aerospace & Defense,9972220726.60,6391647929.15,3941589220.0,2526343055.0,-0.0039000000000000003,0.0542,0.1448,0.18780000000000002,-0.10619999999999999,0.069,-0.10619999999999999,,,,,,,0,1,0.06000000000000005,2.5499999999999994,0,0,0,,19.495700724747785,Liquid,-14974100.0,,,,,,,,,,,,,,-0.00015000000000000012
S08,SingPost,0.0102,0.495,+0.005,10,-2,17863100.0,8839729.0,4.759,4.759,0.0182,0.709,0.485,0.49,0.505,0.485,0.49,0.495,1864300,292900,1.22%,0.00%,0.0408,0.58,0.7284,Transportation,1113775245.00,725265402.84,2250051000.0,1465182632.0,-0.0783,-0.09970000000000001,-0.0634,-0.0709,0.0463,0.3285,0.0956,,,,,,,,0,0.020000000000000018,0.49499999999999994,1,0,0,,17.875330053445378,Liquid,0.0,,,,,,,,,,,,,,-0.008439999999999994
0558,UMS,0.0066,1.53,+0.010,9,3,16737400.0,25794270.0,26.842,26.842,0.0353,2.597,1.52,1.52,1.57,1.52,1.53,1.54,144000,521700,3.07%,0.00%,0.0329,1.97,-0.5674,Semiconductors,1087119989.73,833342098.14,710535941.0,544668038.0,0.0066,0.0552,0.1505,0.4683,0.5106,0.4966,0.5253,,,,,,,-1,0,0.050000000000000044,1.54,0,0,0,,19.18958150171501,Liquid,-10042440.0,,0.7,,,,0.7,Imminent,,,,,,,0.002966666666666668
U96,Sembcorp Ind,-0.0192999999999999,7.61,-0.150,8,4,3387600.0,25919851.0,13.637,13.637,0.0184,2.525,7.78,7.76,7.78,7.61,7.61,7.62,6400,1000,0.39%,0.00%,0.0219,1.08,0.7297,Conglomerates,13539467779.88,6607791157.00,1779167908.0,868303700.0,-0.014199999999999999,-0.019299999999999998,0.0658,0.16899999999999998,0.4545,0.7129000000000001,0.415,,,,,,,0,1,0.16999999999999993,7.666666666666667,0,0,0,,19.422420120309724,Liquid,-3387600.0,0.6,,,,,0.6,Recursor,,,,,,,-0.010977777777777756
F34,Wilmar Intl,-0.0068,2.93,-0.020,7,-1,5731600.0,16834056.0,11.49,11.490,0.059000000000000004,0.714,2.94,2.95,2.96,2.93,2.93,2.94,154900,64100,0.32%,0.00%,0.0102,0.74,0.4146,Consumer Packaged Goods,18291207707.58,5202169766.66,6242733006.0,1775484562.0,-0.026600000000000002,-0.0393,-0.0034000000000000002,-0.0362,-0.0659,-0.0326,-0.023700000000000002,,,,,,,0,1,0.029999999999999805,2.94,0,0,0,,19.088037175792106,Liquid,-5731600.0,0.6,,,,,0.6,Recursor,,,,,,,-0.004147619047619034
S58,SATS,0.0031,3.19,+0.010,7,-3,3729700.0,11943152.0,19.691,19.691,0.009399999999999999,1.832,3.18,3.18,3.23,3.17,3.18,3.19,8300,102400,0.42%,0.00%,0.0189,0.65,-0.8501000000000001,Transportation,4740019682.53,2844576627.09,1485899587.0,891716811.0,-0.051699999999999996,-0.013999999999999999,0.0571,0.10800000000000001,-0.0018,-0.001,-0.1142,,,,,,,0,0,0.06000000000000005,3.1966666666666668,0,0,0,,19.159092159142457,Liquid,-1243233.3333333333,,0.7,,,,0.7,Imminent,,,,,,,-0.008439999999999994
