Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
CRWV,CoreWeave,0.1169999999999999,136.85,+14.330,83,0,71176750.0,9846318846.0,,Loss,0.0,25.16,136.21,122.52,142.67,133.22,135.71,135.85,17,58,34.64%,0.08%,0.0771,2.26,-0.5467,Software - Infrastructure,66872593580.10,28123679889.55,488656146.0,205507343.0,0.0455,0.1524,0.4661,-0.1431,2.138,2.4213,2.4213,135.810,-0.76%,-1.040,136.000,-0.62%,-0.850,-1,0,20.14999999999999,137.58,0,1,1,,23.904992402751976,Liquid,-16494929.365079368,,,,,,,,,,,,,,-0.01127701863354037
NVDA,NVIDIA,0.026,186.58,+4.730,79,0,236981032.0,43965928941.0,53.156,63.462,0.0002,45.275,182.08,181.85,187.35,181.48,185.28,185.32,155,545,1.01%,0.12%,0.0323,1.36,-0.5571,Semiconductors,4533894000000.00,4384971184106.18,24300000000.0,23501828621.0,0.045700000000000005,0.0669,0.0926,0.17920000000000003,0.9377,0.5367999999999999,0.3897,185.310,-0.68%,-1.270,185.749,-0.45%,-0.831,,0,5.8700000000000045,185.13666666666666,1,0,0,,26.53685322267215,Liquid,174808836.21124512,,,,,,,,,,,,,,0.014284848484848478
TSLA,Tesla,0.0034,444.72,+1.510,52,0,74357960.0,32700705532.0,264.714,218.000,0.0,19.126,441.52,443.21,445.0,433.12,442.5,442.6,8945,127,2.68%,0.01%,0.0268,0.81,0.972,Auto Manufacturers,1478761102021.92,1235275464686.88,3325150886.0,2777647654.0,0.0443,0.0548,0.3503,0.513,1.0045,0.6998000000000001,0.1012,442.600,-0.48%,-2.120,442.110,-0.59%,-2.610,1,1,11.879999999999995,440.9466666666667,1,0,0,,27.142660124122493,Liquid,70852870.97643131,,,,,,,,,,,,,,0.0015142857142857113
SOFI,SoFi Technologies,-0.0409999999999999,26.42,-1.130,50,1,94402887.0,2474765620.0,52.84,67.743,0.0,4.611,27.47,27.55,27.61,25.7,26.2,26.24,200,432,8.02%,-0.02%,0.0693,1.95,-0.3671,Credit Services,31636631642.00,31100452008.80,1197450100.0,1177155640.0,-0.09179999999999999,-0.0365,0.060599999999999994,0.3732,1.7811000000000001,2.3613,0.7156,26.250,-0.64%,-0.170,26.080,-1.29%,-0.340,,0,1.9100000000000001,26.576666666666668,0,0,0,,22.990352607842887,Liquid,-23230029.785340082,,,,,,,,,,,,,,-0.016231999999999983
WOLF,Wolfspeed,0.2941,28.6,+6.500,41,-1,47733789.0,1456289342.0,,Loss,0.0,,28.85,22.1,34.28,27.11,29.16,29.45,500,50,184.72%,-1.36%,0.32439999999999997,0.97,0.8181999999999999,Semiconductors,739043934.20,739043934.20,25840697.0,25840697.0,13.228900000000001,10.5789,21.1705,11.380999999999998,12.1193,1.9485,3.2943000000000002,29.200,+2.10%,+0.600,28.220,-1.33%,-0.380,-1,1,12.18,29.99666666666667,0,0,0,,20.86036378098208,Liquid,-27894640.99163178,,,,,,,,,,,,,,0.014284848484848478
LAC,Lithium Americas,-0.0052,5.71,-0.030,38,4,77951181.0,505147501.0,,Loss,0.0,2.239,5.65,5.74,5.81,5.23,7.6,7.7,250,610,37.57%,-0.35%,0.1011,0.25,-0.41859999999999997,Other Industrial Metals & Mining,1379894622.26,1184634645.73,241662806.0,207466663.0,0.8599,0.7733,1.0177,1.1877,1.4402000000000001,1.1148,0.9226000000000001,7.640,+33.80%,+1.930,7.690,+34.68%,+1.980,1,0,0.5799999999999992,5.583333333333333,1,0,1,,21.569440647649888,Liquid,51071463.41379316,,,,,,,,,,,,,,-0.00711276595744681
AMZN,Amazon,-0.0116999999999999,219.57,-2.600,37,-1,48396369.0,10618182672.0,33.471,39.705,0.0,7.015,222.03,222.17,222.24,217.89,217.95,218.0,10,575,0.50%,-0.07%,0.0196,0.92,-0.9658,Internet Retail,2341694749138.29,2117717399353.92,10664912097.0,9644839456.0,-0.0052,-0.061900000000000004,-0.0256,-0.0175,0.2866,0.1784,0.0008,217.960,-0.73%,-1.610,218.990,-0.26%,-0.580,0,0,4.350000000000023,219.9,0,0,0,,25.623199321154722,Liquid,-11014346.048275905,,0.55,,,,0.55,Imminent,,,,,,,-0.012195000000000001
INTC,Intel,-0.027,33.55,-0.930,34,-1,124818376.0,4179858283.0,,Loss,0.0037,1.6,33.93,34.48,34.235,33.02,33.25,33.26,25,25,2.68%,0.10%,0.0352,0.62,0.0,Semiconductors,156687273794.70,156416230960.55,4670261514.0,4662182741.0,0.1435,0.32770000000000005,0.3858,0.525,0.8504999999999999,0.4301,0.6733,33.260,-0.86%,-0.290,33.320,-0.69%,-0.230,,0,1.4599999999999937,33.60166666666667,0,0,0,,24.33319907300599,Liquid,-15923331.917696368,,,,,,,,,,,,,,0.014284848484848478
PFE,Pfizer,0.0683,25.48,+1.630,31,2,164867295.0,4108351346.0,13.481,18.070,0.0667,1.633,23.85,23.85,25.63,23.81,25.53,25.55,121,953,2.91%,0.10%,0.07629999999999999,3.94,-0.7746999999999999,Drug Manufacturers - General,144867826740.00,144183291889.00,5685550500.0,5658684925.0,0.0559,0.0661,0.02,0.0269,0.2094,-0.057800000000000004,0.0121,25.550,+0.27%,+0.070,25.430,-0.20%,-0.050,,0,1.8200000000000003,24.973333333333333,1,1,0,,23.498656752823795,Liquid,137691367.2527475,,,,,,,,,,,,,,0.0030619047619047583
ORCL,Oracle,-0.0054,281.24,-1.520,31,-1,23880810.0,6667707836.0,65.101,64.801,0.0064,33.192,283.69,282.76,284.0,275.9,278.16,278.63,12,25,1.48%,0.04%,0.0287,0.74,-0.3514,Software - Infrastructure,801756912230.20,454769875704.48,2850792605.0,1617017052.0,-0.1038,-0.08289999999999999,0.2483,0.21350000000000002,1.2719,0.6677,0.7015,278.210,-1.08%,-3.030,280.000,-0.44%,-1.240,1,0,8.100000000000023,280.38,1,0,0,,24.689724328309833,Liquid,7606480.222222322,,,,,,,,,,,,,,-0.01127701863354037
