Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
CRWV,CoreWeave,-0.1631,88.39,-17.220,94,1,76442318.0,6978344306.76,,Loss,0.0,11.284,96.1,105.61,98.0,88.0,90.09,90.14,9,100,35.51%,-0.01%,0.0947,2.9,-0.8349,Software - Infrastructure,43762112184.75,19026450262.32,495102525.0,215255688.0,-0.2364,-0.3443,-0.3407,-0.08689999999999999,-0.1769,1.2098,1.2098,95.990,-9.11%,-9.620,90.100,+1.93%,+1.710,,0,17.61,91.46333333333332,0,1,1,,23.730883264956987,Liquid,Plunge,-70479817.196,,,,,,,,,,,,,,-0.013396951219512192
NVDA,NVIDIA,-0.0296,193.16,-5.890,91,-1,175748040.0,33983442234.07,55.031,65.700,0.0002,46.872,195.155,199.05,195.42,191.3,193.99,194.04,11,50,0.75%,0.20%,0.0207,0.83,-0.6393,Semiconductors,4693788000000.00,4539613216432.36,24300000000.0,23501828621.0,-0.0278,-0.0391,0.0729,0.0613,0.4657,0.3301,0.4387,195.190,-1.94%,-3.860,194.010,+0.44%,+0.850,0,0,7.75,193.29333333333332,0,0,0,,26.180190960044015,Liquid,Down,-17062916.50485471,,0.7,,,,0.7,Imminent,,,,,,,-0.018561764705882347
NBIS,NEBIUS,-0.0703,102.22,-7.730,54,12,45102084.0,4791995317.13,121.69,Loss,0.0,5.35,114.13,109.95,114.56,99.83,103.6,103.68,400,39,21.64%,0.46%,0.134,2.54,0.8223,Internet Content & Information,25739734232.84,21309888140.38,251807222.0,208470829.0,-0.0753,-0.161,-0.2023,0.4092,1.6263999999999998,3.8816,2.6902999999999997,114.120,+3.79%,+4.170,103.610,+1.36%,+1.390,,1,14.730000000000004,105.53666666666668,0,1,1,,23.62631827814952,Liquid,Bear,-30466105.621181265,,,,,,,,,,,,,,-0.0054065789473684185
META,Meta Platforms,-0.0074,627.08,-4.680,43,1,13253918.0,8285159960.08,27.746,26.281,0.0033,8.144,628.0,631.76,629.56,619.39,626.2,626.55,6,30,0.61%,0.01%,0.0161,0.54,-0.6667000000000001,Internet Content & Information,1580572445526.76,1367204033919.12,2520527597.0,2180270514.0,-0.0004,-0.1655,-0.1151,-0.18230000000000002,-0.0118,0.0787,0.0735,627.310,-0.70%,-4.450,626.240,-0.13%,-0.840,1,0,12.370000000000005,625.3433333333332,1,0,0,,25.219553086223737,Liquid,Flat,6789863.5968537135,,0.4,,,,0.4,Imminent,,,,,,,-0.0054065789473684185
TSLA,Tesla,-0.0126,439.62,-5.610,39,-2,60354595.0,26357577920.64,303.186,215.500,0.0,18.283,439.4,445.23,442.49,432.36,438.81,438.95,27,15,2.17%,-0.15%,0.022799999999999997,0.65,0.2857,Auto Manufacturers,1462096622196.54,1221109461651.48,3325819167.0,2777647654.0,-0.0104,-0.0454,0.0242,0.31170000000000003,0.31379999999999997,0.2561,0.0886,439.290,-1.33%,-5.940,438.950,-0.15%,-0.670,1,1,12.870000000000005,438.1566666666667,1,0,0,,26.237581037165466,Liquid,Flat,26155643.835143067,,,,,,,,,,,,,,-0.002011428571428572
BBAI,BigBear.ai Holdings,0.0613,6.06,+0.350,34,2,157200393.0,997826488.58,,Loss,0.0,4.337,6.96,5.71,6.99,6.01,6.16,6.18,209,3600,36.27%,0.45%,0.1716,2.22,-0.8903,Information Technology Services,2645500441.68,2626492427.52,436551228.0,433414592.0,0.0576,-0.10619999999999999,-0.31989999999999996,0.0359,0.629,2.0918,0.3618,6.950,+21.72%,+1.240,6.170,+1.82%,+0.110,,0,1.2800000000000002,6.353333333333333,0,1,0,,21.699228837713065,Liquid,Bull,-141159536.57142863,,,,,0.8,0.8,Momentum,,,,,,,-0.00359558823529412
AMD,Advanced Micro Devices,-0.0265,237.52,-6.460,33,0,60410302.0,14557597545.09,117.584,237.520,0.0,6.361,241.655,243.98,248.46,234.64,248.01,248.14,67,117,3.77%,0.12%,0.056600000000000004,1.03,-0.2717,Semiconductors,386692426580.80,380840823768.24,1628041540.0,1603405287.0,-0.0501,-0.0794,0.0891,0.34850000000000003,1.1196,0.6119,0.9664,241.620,-0.97%,-2.360,248.070,+4.44%,+10.550,,0,13.820000000000022,240.20666666666668,0,0,1,,25.183826966690695,Liquid,Down,-35232057.46164961,,,,,,,,,,,,,,-0.018561764705882347
OPEN,Opendoor Technologies,0.064,8.48,+0.510,31,-2,225070901.0,1859761546.38,,Loss,0.0,8.083,7.96,7.97,8.62,7.78,8.38,8.43,610,9,30.16%,0.00%,0.1054,1.53,0.9709,Real Estate Services,6553729661.92,6327377304.32,772845479.0,746152984.0,0.2254,0.064,0.1099,1.2434,11.316600000000001,3.6338999999999997,4.3,7.970,0.00%,0.000,8.420,-0.71%,-0.060,,1,0.839999999999999,8.293333333333333,1,0,0,,21.95707668702816,Liquid,Bull,150047267.3333339,,,,,0.9,0.9,Momentum,,,,,,,0.027529999999999992
PLTR,Palantir,-0.0137,190.96,-2.650,27,-5,49644408.0,9448107612.17,444.093,1005.052,0.0,69.063,190.335,193.61,192.925,187.13,191.37,191.5,51,25,2.29%,0.09%,0.029900000000000003,0.57,0.3421,Software - Infrastructure,455141003104.48,413509226302.48,2383436338.0,2165423263.0,0.0012,0.0072,0.062400000000000004,0.0973,0.5837,2.17,1.5249000000000001,190.200,-1.76%,-3.410,191.400,+0.23%,+0.440,0,1,6.480000000000018,190.33833333333334,1,0,0,,24.982302077918057,Liquid,Flat,15977018.277825745,,,,,,,,,,,,,,-0.013396951219512192
RKLB,Rocket Lab,-0.0127,51.24,-0.660,24,0,33084197.0,1780576375.57,,Loss,0.0,21.367,56.0,51.9,56.96,51.21,52.3,52.63,31,50,6.81%,-0.16%,0.1108,1.7,-0.2346,Aerospace & Defense,27370170502.92,24897962915.28,534156333.0,485908722.0,-0.0942,-0.1962,-0.2468,0.1394,1.0358,2.4668,1.0118,55.910,+7.73%,+4.010,52.400,+2.26%,+1.160,,0,5.75,53.13666666666666,0,0,1,,22.596732385139838,Liquid,Flat,-32738970.596521728,,,,,,,,,,,,,,-0.00666625
