Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
002594,BYD Company Limited,-0.0118,99.6,-1.19,72,0,551670.0,5472679664.54,23.68,22.559,0.013300000000000001,4.13,100.79,100.79,100.99,98.5,99.59,99.6,1,453,1.58%,0.14%,0.024700000000000003,1.38,-0.9676,Passenger Cars,908072877474.00,347329285570.80,9117197565.0,3487241823.0,-0.0424,-0.0471,-0.0717,-0.058600000000000006,-0.159,-0.02,0.0722,,,,,,,0,0,2.489999999999995,99.69666666666667,0,0,0,,25.402486272343914,Liquid,Flat,-64250.722891567784,,0.7,,,,0.7,Imminent,,,,,,,0.006844444444444445
688256,Cambricon,-0.0207,1346.6,-28.40,42,1,6378888.0,8590648848.0,302.538,Loss,0.0,50.201,1335.0,1375.0,1360.66,1335.0,1346.6,1346.68,482,21,1.53%,-0.01%,0.0187,0.6,-0.39299999999999996,Semiconductors,567841249922.00,563350411638.40,421685170.0,418350224.0,-0.12029999999999999,0.051100000000000007,0.005699999999999999,0.9541,0.9148999999999999,2.2138,1.0465,,,,,,,0,0,40.0,1347.4199999999998,0,0,0,,25.7791849155481,Liquid,Down,-611537.9766173669,,0.7,,,,0.7,Imminent,,,,,,,-0.0033651162790697673
600519,Kweichow Moutai,0.0034999999999999,1435.0,+4.99,42,-1,34548.0,4945310830.0,19.96,20.840,0.0359,6.99,1431.0,1430.01,1448.0,1420.1,1435.0,1435.02,92,4,0.28%,-0.06%,0.0195,0.95,0.8022,Liquor,1797007758525.00,1797007758525.00,1252270215.0,1252270215.0,-0.0038,-0.015700000000000002,0.0,0.0127,-0.0745,-0.053399999999999996,-0.040999999999999995,,,,,,,0,1,27.90000000000009,1434.3666666666668,1,0,0,,26.701447621683883,Liquid,Flat,2352.731182795804,0.6,,,,,0.6,Recursor,,,,,,,0.002736363636363627
000572,Haima Automobile,0.1,7.26,+0.66,39,192,1430990.0,1024362293.04,,Loss,0.0,7.103,6.89,6.6,7.26,6.83,7.26,0.0,193445,0,8.71%,0.00%,0.0652,0.94,1.0,Passenger Cars,11940060452.76,11922757266.42,1644636426.0,1642253067.0,0.2692,0.0868,0.3444,0.6351,0.8568000000000001,1.0167,0.7368000000000001,,,,,,,,1,0.6600000000000001,7.116666666666667,1,0,0,,,,Spike,1430990.0,,,,,,,,,,,,,,0.006844444444444445
601138,Foxconn Industrial Internet,0.0401,74.89,+2.89,31,12,2143326.0,15719905804.0,48.661,64.063,0.0085,9.207,70.36,72.0,76.0,70.21,74.88,74.89,914,2348,1.08%,0.00%,0.08039999999999999,0.95,-0.369,Consumer Electronics,1487179383359.09,1487179383359.09,19858183781.0,19858183781.0,0.029300000000000003,0.20670000000000002,0.1545,1.2694,3.0723000000000003,1.9991999999999999,2.5901,,,,,,,,0,5.790000000000006,73.69999999999999,1,0,1,,25.663700368113414,Liquid,Up,1321532.6113989651,,,,,,,,,,,,,,0.005526190476190474
600745,Wingtech Technology,-0.0173,44.22,-0.78,30,5,838564.0,3752845416.0,,Loss,0.0,1.62,45.8,45.0,46.49,43.82,44.22,44.23,565,178,6.74%,0.00%,0.0593,0.58,0.5806,Semiconductors,55037188510.26,55037188510.26,1244622083.0,1244622083.0,-0.0072,0.1661,-0.0924,0.1776,0.2652,0.2829,0.14029999999999998,,,,,,,,1,2.6700000000000017,44.843333333333334,0,0,1,,24.555458000716637,Liquid,Flat,-587308.8689138588,,,,,,,,,,,,,,-0.0033651162790697673
000651,"Gree Electric Appliances,Inc.of Zhuhai",-0.0058,39.52,-0.23,28,6,613444.0,2416098282.38,6.986,6.877,0.0506,1.532,39.65,39.75,39.84,39.2,39.52,39.53,1193,833,1.11%,0.00%,0.0161,1.18,0.0052,White Goods,221367554884.32,217958947612.64,5601405741.0,5515155557.0,-0.0354,-0.030699999999999998,-0.0083,-0.09970000000000001,-0.09210000000000002,-0.1206,-0.0692,,,,,,,0,0,0.6400000000000006,39.52,0,0,0,,24.600655426089386,Liquid,Flat,0.0,,0.7,,,,0.7,Imminent,,,,,,,-0.0008
000858,Wuliangye Yibin,-0.0001,118.98,-0.01,26,-2,223270.0,2646147017.83,16.243,14.499,0.0483,3.24,118.5,118.99,119.6,117.5,118.98,118.99,65,63,0.58%,-0.02%,0.0177,0.97,0.1483,Liquor,461833720434.90,461814268037.76,3881608005.0,3881444512.0,-0.0109,-0.0123,-0.009899999999999999,-0.0167,-0.075,-0.16670000000000001,-0.114,,,,,,,0,1,2.0999999999999943,118.69333333333333,1,0,0,,26.99621236827182,Liquid,Flat,91434.38095238265,0.6,,,,,0.6,Recursor,,,,,,,0.002736363636363627
688981,Semiconductor Manufacturing International Corporation,-0.032,120.21,-3.97,26,-4,74770927.0,8940382093.0,220.974,260.194,0.0,6.366,122.0,124.18,122.6,117.55,120.2,120.21,34359,80913,3.74%,-0.04%,0.0407,0.99,-0.3787,Semiconductors,961688566044.39,240367414015.29,8000071259.0,1999562549.0,-0.10619999999999999,-0.0197,-0.09119999999999999,0.3102,0.35950000000000004,0.6204999999999999,0.2705,,,,,,,,0,6.63000000000001,120.11999999999999,1,0,0,,25.477877776452207,Liquid,Down,3997653.5227722204,,,,,,,,,,,,,,-0.0033651162790697673
002050,Zhejiang Sanhua Intelligent Controls,-0.0227999999999999,48.79,-1.14,25,2,2108253.0,10242353795.94,50.822,66.290,0.0072,6.491,49.41,49.93,50.19,47.72,48.78,48.79,9190,952,5.72%,0.02%,0.0495,0.83,0.5495,Appliance Components,205353496368.65,179757120585.07,4208925935.0,3684302533.0,0.0034999999999999996,0.0584,0.1315,0.8543999999999999,0.8205,1.1588,1.0976000000000001,,,,,,,,1,2.469999999999999,48.9,0,0,0,,25.350498057397676,Liquid,Down,-281669.42914979625,,,,,,,,,,,,,,0.0018250000000000245
