Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
D05,DBS,0.009,54.05,+0.480,100,0,5474300.0,296356867.0,13.728,13.718,0.045,2.237,53.9,53.57,54.42,53.8,54.05,54.08,104300,6100,0.27%,0.00%,0.0116,1.66,0.8895000000000001,Banks,153387622849.20,109759711620.40,2837883864.0,2030706968.0,0.0329,0.012199999999999999,0.0722,0.14529999999999998,0.2761,0.45799999999999996,0.2937,,,,,,,0,1,0.8500000000000014,54.089999999999996,0,0,0,,22.246984842362217,Liquid,-1059541.9354839034,0.7,,,,0.8,0.8,Momentum,,,,,,,0.00635
5E2,Seatrium Ltd,-0.0091,2.18,-0.020,68,0,9172500.0,20167543.0,27.948,47.391,0.0069,1.127,2.21,2.2,2.22,2.18,2.17,2.18,605600,100900,0.44%,0.00%,0.0182,0.83,0.7143999999999999,Oil & Gas,7382643740.68,4582250904.08,3386533826.0,2101949956.0,0.0431,-0.018000000000000002,-0.07629999999999999,-0.0644,0.0739,0.1563,0.0613,,,,,,,0,1,0.040000000000000036,2.1933333333333334,0,0,0,,18.987158402190914,Liquid,-9172500.0,0.7,,,,,0.7,Recursor,,,,,,,0.0175076923076923
C6L,SIA,0.0151,6.74,+0.100,58,3,9653300.0,64809457.0,8.531,7.901,0.0712,1.27,6.65,6.64,6.75,6.64,6.74,6.75,68800,380700,0.65%,0.00%,0.0166,2.39,-0.6939,Transportation,20050720613.36,9958230695.26,2974884364.0,1477482299.0,0.024300000000000002,0.0212,0.0385,0.0337,0.042800000000000005,0.1036,0.0947,,,,,,,0,0,0.11000000000000032,6.710000000000001,1,1,0,,20.274104741448387,Liquid,7898154.545454588,,0.7,,,,0.7,Imminent,,,,1.0428,1.0428,Strong_Base,-0.009866666666666657
O39,OCBC Bank,0.003,16.9,+0.050,50,-1,6277500.0,106187581.0,10.496,10.119,0.050300000000000004,1.255,16.82,16.85,17.0,16.82,16.9,16.92,13000,44900,0.19%,0.00%,0.010700000000000001,1.89,-0.551,Banks,75873020225.60,54604308946.20,4489527824.0,3231024198.0,0.0042,0.0078000000000000005,0.034300000000000004,0.0246,0.0669,0.16219999999999998,0.0745,,,,,,,0,0,0.17999999999999972,16.906666666666666,0,0,0,,21.50663406480807,Liquid,-697500.0000001101,,0.7,,,,0.7,Imminent,,,,,,,0.00635
F34,Wilmar Intl,0.0327999999999999,3.15,+0.100,45,3,18421200.0,57892220.0,13.125,12.352,0.0495,0.732,3.04,3.05,3.18,3.04,3.14,3.15,79000,126600,1.04%,0.00%,0.045899999999999996,2.93,-0.23149999999999998,Consumer Packaged Goods,19664608968.90,5604666776.10,6242733006.0,1779259294.0,0.0642,0.0825,0.10529999999999999,0.08650000000000001,0.043899999999999995,0.0246,0.0643,,,,,,,,0,0.14000000000000012,3.1233333333333335,1,1,0,,19.50646989507888,Liquid,10526399.999999942,,,,,,,,,,,,,,-0.0010409090909091001
U11,UOB,0.0043,34.94,+0.150,37,-1,2713100.0,95035972.0,9.982,9.870,0.051500000000000004,1.152,34.9,34.79,35.24,34.9,34.93,34.94,10000,7000,0.23%,0.00%,0.0098,1.11,0.1765,Banks,58006653666.02,40456595504.26,1660178983.0,1157887679.0,0.0116,0.0003,0.014199999999999999,-0.009300000000000001,0.0345,0.1374,0.0253,,,,,,,0,1,0.45000000000000284,35.026666666666664,0,0,0,,21.864337797151766,Liquid,-2074723.5294117848,0.6,,,,,0.6,Recursor,,,,,,,0.00635
BS6,YZJ Shipbldg SGD,-0.0197,3.48,-0.070,37,-3,13530000.0,47358792.0,9.971,11.082,0.0339,2.706,3.55,3.55,3.56,3.46,3.48,3.49,212500,29200,0.54%,0.00%,0.0282,0.77,0.7584000000000001,Aerospace & Defense,13695849720.00,8791673831.40,3935589000.0,2526343055.0,0.0675,0.061,0.0774,0.35409999999999997,0.6415000000000001,0.436,0.22949999999999998,,,,,,,0,1,0.10000000000000009,3.5,0,0,0,,19.59751078924716,Liquid,-8118000.0,0.7,,,,,0.7,Recursor,,,,,,,-0.004189999999999999
U96,Sembcorp Ind,0.0046,6.6,+0.030,36,-1,4039600.0,26699933.0,11.891,11.827,0.0348,2.25,6.58,6.57,6.65,6.58,6.6,6.61,68800,61300,0.47%,0.00%,0.010700000000000001,1.17,0.057699999999999994,Conglomerates,11731288192.80,5715171660.00,1777467908.0,865935100.0,0.0345,0.0361,0.09630000000000001,-0.1437,0.0161,0.3371,0.245,,,,,,,0,1,0.08000000000000007,6.609999999999999,0,0,0,,20.013008393503117,Liquid,-1731257.1428572014,,,,,,,,,,,,,,0.0016625
S63,ST Engineering,-0.0023,8.56,-0.020,25,1,3407100.0,29213601.0,34.938,38.214,0.0199,9.827,8.55,8.58,8.61,8.53,8.55,8.56,48700,500,0.22%,0.00%,0.009300000000000001,0.75,0.9797,Aerospace & Defense,26689566828.00,12997391650.00,3117940050.0,1518386875.0,0.037599999999999995,0.0106,-0.0138,-0.0212,0.13369999999999999,0.8936,0.8690000000000001,,,,,,,0,1,0.08000000000000007,8.566666666666668,0,0,0,,20.49559359364598,Liquid,-851774.9999999055,0.7,,,,,0.7,Recursor,,,,,,,-0.004189999999999999
BN4,Keppel,0.0040999999999999,9.84,+0.040,24,1,4295600.0,42394273.0,17.923,19.256,0.0346,1.671,9.81,9.8,9.93,9.81,9.84,9.86,3000,3300,0.31%,0.00%,0.012199999999999999,1.47,-0.047599999999999996,Conglomerates,17755448726.64,13743625376.64,1804415521.0,1396709896.0,0.0347,0.0742,0.1119,0.2052,0.48590000000000005,0.5911,0.5073,,,,,,,0,0,0.129999999999999,9.860000000000001,0,0,0,,20.335745571426468,Liquid,-2147800.000000032,,0.7,,,,0.7,Imminent,,,,,,,0.0016625
