Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
5216,NEXG,0.0,0.3,0.000,81,0,71962100.0,21954204.5,9.375,10.714,0.026699999999999998,2.027,0.305,0.3,0.32,0.285,0.295,0.305,285000,179000,5.36%,0.00%,0.1167,1.09,-0.035,Technology,1046101544.70,402598809.00,3487005149.0,1341996030.0,-0.21050000000000002,-0.25,-0.4118,-0.434,-0.07690000000000001,-0.2208,-0.2683,,,,,,,,0,0.03500000000000003,0.3016666666666667,0,0,1,,inf,Liquid,Flat,-10280300.0,,,,,,,,,,,,,,0.01615294117647059
0186,PTRANS,-0.1017,0.265,-0.030,76,4,108382900.0,29479081.5,4.076,4.344,0.0755,0.399,0.295,0.295,0.3,0.255,0.265,0.27,33300,1325000,13.98%,0.00%,0.1525,1.5,0.1905,Consumer Products & Services,319125174.37,205435926.41,1204245941.0,775229911.0,-0.26899999999999996,-0.19140000000000001,-0.5957,-0.6133,-0.616,-0.6242,-0.6391,,,,,,,,0,0.044999999999999984,0.2733333333333333,0,0,0,,17.65600452643169,Norm,Plunge,-60212722.222222164,,,,,,,,,,,,,,-0.0010768817204301058
6742,YTLPOWR,0.0077,3.91,+0.030,71,1,8732200.0,34099181.0,13.482,13.482,0.020499999999999997,1.579,3.91,3.88,3.92,3.87,3.91,3.92,2000,5000,0.31%,0.00%,0.0129,0.87,0.11380000000000001,Utilities,33723381576.34,11166863481.65,8624905774.0,2855975315.0,-0.0101,0.0262,-0.0487,-0.062400000000000004,0.08460000000000001,0.3208,-0.09699999999999999,,,,,,,1,1,0.04999999999999982,3.9,1,0,0,,19.769375124586666,Liquid,Flat,5239320.0000000615,,,,,,,,0.7903,0.7903,Buildup,1.0308,1.0308,Strong_Base,-0.009441666666666659
1155,MAYBANK,0.0,9.92,0.000,68,-2,13615200.0,135169206.0,11.643,11.866,0.061500000000000006,1.272,9.92,9.92,9.96,9.91,9.9,9.95,184800,1000,0.12%,0.00%,0.005,1.37,-0.0716,Financial Services,119842591418.56,116560810216.00,12080906393.0,11750081675.0,0.003,0.008100000000000001,-0.008,0.0621,0.0027,0.014199999999999999,0.03,,,,,,,0,0,0.05000000000000071,9.93,0,0,0,,inf,Liquid,Flat,-8169120.000000193,,0.7,,,,0.7,Imminent,,,,,,,0.002133333333333328
3336,IJM,0.0163,2.5,+0.040,61,2,22503200.0,56245577.0,21.186,21.739,0.027999999999999997,0.796,2.48,2.46,2.54,2.47,2.48,2.5,22000,7100,0.65%,0.00%,0.0285,1.9,0.2809,Construction,8762915300.00,8703587655.00,3505166120.0,3481435062.0,-0.0347,-0.031,-0.0809,-0.1722,0.08460000000000001,-0.1521,-0.158,,,,,,,0,1,0.08000000000000007,2.5033333333333334,0,0,0,,19.38247355370381,Liquid,Flat,-3214742.8571429388,,,,,,,,,,,,,,0.0071153846153846085
0034,MMAG,-0.0951999999999999,0.095,-0.010,53,-3,121471300.0,11918207.0,,Loss,0.0,0.73,0.105,0.105,0.11,0.09,0.09,0.095,2254900,100000,97.80%,0.00%,0.1905,1.26,-0.1699,Transportation & Logistics,220513738.84,11799380.47,2321197251.0,124204005.0,-0.8288,-0.8319,-0.8504,-0.8504,-0.8613,-0.6667000000000001,-0.7889,,,,,,,,0,0.020000000000000004,0.09833333333333334,0,0,0,,16.428883652468762,Norm,Plunge,-60735649.99999996,,,,,,,,,,,,,,0.007818181818181818
5398,GAMUDA,0.0118,5.14,+0.060,52,6,13274500.0,68232154.0,29.883,29.883,0.0195,2.51,5.07,5.08,5.18,5.07,5.12,5.14,60000,20000,0.25%,0.00%,0.0217,0.92,0.1588,Construction,30106950609.18,27361300417.72,5857383387.0,5323210198.0,0.0118,0.0178,-0.0338,-0.0587,0.0942,0.2518,0.1065,,,,,,,0,1,0.10999999999999943,5.13,1,0,0,,20.003930590424098,Liquid,Flat,3620318.1818181234,,,,,,,,,,,1.2508,1.2508,Strong_Base,0.0071153846153846085
1295,PBBANK,-0.0184,4.26,-0.080,51,-3,13438000.0,57419294.0,11.42,11.576,0.0493,1.413,4.3,4.34,4.32,4.26,4.25,4.27,423300,130000,0.09%,0.00%,0.0138,1.59,0.4727,Financial Services,82689546791.10,61649816266.56,19410691735.0,14471787856.0,0.0095,0.011899999999999999,-0.0184,0.0179,-0.0296,0.0034999999999999996,-0.018500000000000003,,,,,,,0,1,0.08000000000000007,4.28,0,0,0,,19.579874373541738,Liquid,Flat,-13438000.0,,,,,,,,,,,,,,0.002133333333333328
5326,99SMART,0.0098,3.08,+0.030,45,1,9110100.0,27825157.0,48.125,51.333,0.0075,15.323,3.06,3.05,3.09,3.02,3.06,3.08,50000,32500,0.66%,0.00%,0.023,1.01,0.5503,Consumer Products & Services,25872000000.00,4284803600.00,8400000000.0,1391170000.0,-0.0222,-0.031400000000000004,0.08070000000000001,0.30510000000000004,0.3958,0.3079,0.2602,,,,,,,0,1,0.06999999999999984,3.063333333333333,1,0,0,,19.080745262377622,Liquid,Flat,6507214.285714336,0.6,,,,,0.6,Recursor,0.6001,0.6001,Buildup,,,,-0.0010768817204301058
4715,GENM,-0.0043,2.34,-0.010,43,1,21934400.0,51414605.0,22.075,53.181,0.042699999999999995,1.127,2.34,2.35,2.35,2.34,2.34,2.35,26652200,21924500,0.79%,0.00%,0.0043,0.64,0.5421,Consumer Products & Services,13262515655.22,6471682188.66,5667741733.0,2765676149.0,0.0086,0.0043,0.11960000000000001,0.20620000000000002,0.3295,0.0496,0.058899999999999994,,,,,,,0,1,0.010000000000000231,2.3433333333333333,0,0,0,,20.162456726930568,Liquid,Flat,-21934400.0,0.6,,,,,0.6,Recursor,,,,,,,-0.0010768817204301058
0166,INARI,-0.0202,2.43,-0.050,39,3,10447100.0,25684936.0,41.896,41.896,0.0235,3.333,2.48,2.48,2.53,2.41,2.43,2.44,40000,10000,0.33%,0.00%,0.0484,1.08,-0.0716,Technology,9218820273.57,7773171411.96,3793753199.0,3198835972.0,-0.069,-0.0241,0.0253,0.2932,0.1133,-0.1217,-0.18760000000000002,,,,,,,,0,0.11999999999999966,2.4566666666666666,0,0,0,,18.900444925920233,Liquid,Down,-6964733.33333332,,,,,,,,,,,,,,0.01615294117647059
5211,SUNWAY,0.0204,5.5,+0.110,39,6,4917200.0,26964606.0,32.163,32.934,0.0109,2.298,5.39,5.39,5.51,5.39,5.43,5.52,1000,16000,0.20%,0.00%,0.0223,0.86,-0.1862,Industrial Products & Services,34239479202.50,13719049322.00,6225359855.0,2494372604.0,0.018500000000000003,-0.0196,-0.046799999999999994,0.1659,0.1325,0.2934,0.16649999999999998,,,,,,,0,0,0.1200000000000001,5.466666666666666,1,0,0,,18.332341557916962,Liquid,Up,4097666.6666666847,,0.7,,,,0.7,Imminent,,,,0.9504,0.9504,Strong_Base,0.006949999999999998
7233,DUFU,-0.0243,2.01,-0.050,38,-5,8650000.0,17850910.0,32.419,47.857,0.0174,3.121,2.11,2.06,2.13,2.0,2.01,2.02,100,10000,3.12%,0.00%,0.06309999999999999,0.6,0.0412,Industrial Products & Services,1070512424.46,556523437.32,532593246.0,276877332.0,0.0579,0.1552,0.1893,0.8020999999999999,0.5919,0.2102,0.08349999999999999,,,,,,,,1,0.1299999999999999,2.0466666666666664,0,0,0,,18.42141399422734,Liquid,Down,-7319230.769230796,,,,,,,,,,,,,,0.006949999999999998
5296,MRDIY,0.0063,1.6,+0.010,38,-5,9310900.0,14875126.0,25.0,26.666,0.0338,7.655,1.59,1.59,1.62,1.58,1.6,1.61,575000,464700,0.27%,0.00%,0.0252,0.87,0.4622,Consumer Products & Services,15163961587.20,5431228857.60,9477475992.0,3394518036.0,-0.0123,-0.0643,-0.047599999999999996,0.0034000000000000002,-0.024,-0.2584,-0.1069,,,,,,,0,1,0.040000000000000036,1.6000000000000003,0,0,0,,18.750438413205845,Liquid,Flat,0.0,0.6,,,,,0.6,Recursor,,,,,,,-0.0010768817204301058
5183,PCHEM,-0.0507,3.56,-0.190,36,18,10036600.0,36200789.0,,24.217,0.0365,0.752,3.77,3.75,3.78,3.55,3.55,3.58,15700,70000,0.36%,0.00%,0.0613,3.69,0.34380000000000005,Industrial Products & Services,28480000000.00,9937723727.24,8000000000.0,2791495429.0,-0.0987,-0.10099999999999999,-0.1643,-0.07400000000000001,-0.0288,-0.3502,-0.3012,,,,,,,,1,0.22999999999999998,3.6300000000000003,0,1,0,,18.485820837370685,Liquid,Bear,-9163852.173913023,,,,,,,,,,,,,,0.006949999999999998
6963,VS,0.0,0.465,0.000,36,4,30440900.0,14027738.5,46.5,46.500,0.043,0.831,0.465,0.465,0.47,0.445,0.46,0.47,250000,285000,1.02%,0.00%,0.0538,0.97,0.573,Industrial Products & Services,1792356301.66,1392150430.24,3854529681.0,2993871893.0,-0.0882,-0.1058,-0.16219999999999998,-0.4,-0.4918,-0.5185,-0.584,,,,,,,1,0,0.024999999999999967,0.46,1,0,1,,inf,Liquid,Flat,18264540.000000108,,0.4,,1.6,,1.6,Gap_Fill,,,,,,,0.006949999999999998
0338,KOPI,0.0210999999999999,1.45,+0.030,35,2,5305900.0,7668323.0,65.909,65.909,0.0,10.431,1.43,1.42,1.46,1.42,1.44,1.47,28000,8200,1.03%,0.00%,0.0282,1.15,-0.1352,Consumer Products & Services,2900000000.00,749530083.55,2000000000.0,516917299.0,0.013999999999999999,0.0,0.0432,0.747,0.871,2.2955,2.2955,,,,,,,0,0,0.040000000000000036,1.4433333333333334,1,0,0,,17.12580912234808,Norm,Up,2652950.0,,1.0,,,,1.0,Imminent,,,,,,,-0.0010768817204301058
4677,YTL,0.0079,2.56,+0.020,32,-1,4004000.0,10218290.0,15.705,15.705,0.0176,1.73,2.55,2.54,2.57,2.54,2.54,2.57,80200,18500,0.10%,0.00%,0.0118,0.5,0.4215,Utilities,29658883266.56,10337488581.12,11585501276.0,4038081477.0,0.0,0.0364,-0.0483,0.0263,0.1796,0.34619999999999995,-0.0236,,,,,,,0,0,0.029999999999999805,2.5566666666666666,1,0,0,,18.050272630872378,Liquid,Flat,1334666.666666706,,0.7,,,,0.7,Imminent,,,,,,,-0.009441666666666659
0270,NATGATE,0.0,1.1,0.000,32,-7,6667100.0,7284149.0,11.34,14.864,0.0073,2.412,1.11,1.1,1.11,1.08,1.09,1.1,75000,131000,0.67%,0.00%,0.0273,0.64,0.2944,Industrial Products & Services,2505409291.00,1088709061.00,2277644810.0,989735510.0,-0.0678,-0.0984,-0.0756,-0.207,-0.32270000000000004,-0.45049999999999996,-0.5595,,,,,,,1,1,0.030000000000000027,1.096666666666667,1,0,0,,inf,Liquid,Flat,2222366.6666666665,,,,,,,,,,,,,,0.006949999999999998
0376,IAB,0.049,0.75,+0.035,30,4,23855300.0,17947019.5,21.428,21.428,0.0,5.244,0.725,0.715,0.775,0.715,0.75,0.755,155000,20000,16.82%,0.00%,0.0839,1.29,-0.0864,Industrial Products & Services,412500000.00,106395000.00,550000000.0,141860000.0,0.056299999999999996,1.0833,1.0833,1.0833,1.0833,1.0833,1.0833,,,,,,,,0,0.06000000000000005,0.7466666666666667,1,0,0,,17.994313925880512,Norm,Up,3975883.333333333,,,,,,,,,,,,,,0.006949999999999998
1066,RHBBANK,-0.0073,6.82,-0.050,30,-5,3987700.0,27362617.0,9.253,9.498,0.063,0.891,6.9,6.87,6.9,6.82,6.81,6.85,3500,20000,0.15%,0.00%,0.0116,0.51,-0.2782,Financial Services,29748251775.00,18193221752.86,4361913750.0,2667627823.0,0.0,0.0089,0.0059,0.1148,0.0233,0.1435,0.12240000000000001,,,,,,,0,0,0.08000000000000007,6.846666666666667,0,0,0,,19.243389116473725,Liquid,Flat,-3987700.0,,0.7,,,,0.7,Imminent,,,,,,,0.002133333333333328
3182,GENTING,0.0,3.43,0.000,28,0,2941400.0,10093130.0,43.974,14.978,0.0321,0.416,3.45,3.43,3.46,3.41,3.42,3.43,3100,10000,0.14%,0.00%,0.0146,0.6,-0.0935,Consumer Products & Services,13207476019.57,7213229124.36,3850576099.0,2102982252.0,0.0029,-0.0029,0.1993,0.13949999999999999,0.06849999999999999,-0.12710000000000002,-0.0977,,,,,,,0,0,0.04999999999999982,3.4333333333333336,0,0,0,,inf,Liquid,Flat,-588279.9999999896,,0.7,,,,0.7,Imminent,,,,,,,-0.0010768817204301058
0379,PMW,0.0,0.34,0.000,28,38,0.0,0.0,1.478,0.327,0.0,,0.0,0.34,0.0,0.0,0.0,0.0,0,0,0.00%,0.00%,0.0,0.0,0.0,Unclassified,0.00,0.00,0.0,0.0,,,,,,,,,,,,,,,,0.34,0.11333333333333334,1,0,,,,,Flat,,,,,,,,,,,,,,,
7163,PJBUMI,0.064,1.33,+0.080,28,-9,1073600.0,1366676.0,,Loss,0.0,5.057,1.25,1.25,1.4,1.12,1.18,1.49,200,3900,1.71%,0.00%,0.22399999999999998,0.97,-0.5156000000000001,Industrial Products & Services,109060000.00,83446860.00,82000000.0,62742000.0,-0.5233,-0.4885,-0.5181,-0.08900000000000001,0.39270000000000005,1.0151999999999999,0.574,,,,,,,,0,0.2799999999999998,1.2833333333333334,1,0,0,,14.045671475294926,Norm,Bull,536800.0000000008,,,,1.4,,1.4,Gap_Fill,,,,,,,0.006949999999999998
