Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
688256,Cambricon,0.114,1384.93,+141.73,100,0,18763905.0,24989985400.0,4467.516,Loss,0.0,96.389,1321.0,1243.2,1391.0,1266.0,1384.93,1384.99,140,200,4.49%,-0.01%,0.10060000000000001,1.56,-0.875,Semiconductors,579385775724.32,579385775724.32,418350224.0,418350224.0,0.4578,0.9578,1.0397,1.2941999999999998,0.9983,4.7538,1.1048,,,,,,,,0,147.79999999999995,1347.3100000000002,1,0,1,,26.10188779168722,Liquid,16941554.546400018,,,,,,,,,,,,,,0.011412727272727267
000002,"China Vanke Co.,Ltd.",0.0915,7.16,+0.60,24,0,7923898.0,5619264695.76,,Loss,0.0,0.446,6.66,6.56,7.22,6.65,7.15,7.16,22269,19333,8.16%,0.00%,0.08689999999999999,5.74,-0.0647,Real Estate Development,85423879812.36,69569421343.64,11930709471.0,9716399629.0,0.1015,0.10490000000000001,0.0545,0.0783,-0.0809,0.0483,-0.0138,,,,,,,,0,0.6600000000000001,7.010000000000001,1,1,0,,23.392417610875558,Liquid,6255708.94736843,,,,,,,,,,,,,,0.02774444444444443
002594,BYD Company Limited,0.0086,111.61,+0.95,20,0,611628.0,6803182882.92,22.694,25.279,0.011899999999999999,4.932,111.31,110.66,112.49,110.31,111.61,111.62,390,18,1.75%,0.05%,0.0197,1.17,0.6677,Passenger Cars,1017570420229.65,389211059865.03,9117197565.0,3487241823.0,0.029900000000000003,0.057699999999999994,0.0054,-0.0387,-0.0601,0.48969999999999997,0.20149999999999998,,,,,,,0,1,2.1799999999999926,111.47000000000001,1,0,0,,25.77939446033594,Liquid,117836.58715596418,,,,,,,,,,,,,,-0.004149999999999988
688981,Semiconductor Manufacturing International Corporation,-0.0077,103.17,-0.80,18,0,176063698.0,18348502386.0,181.318,222.829,0.0,5.507,106.0,103.97,109.24,101.1,103.17,103.18,37275,116187,8.86%,-0.01%,0.0783,1.72,-0.3937,Semiconductors,823948919046.03,205139011338.93,7986322759.0,1988359129.0,0.1176,0.1864,0.1192,0.2568,0.0747,1.097,0.0904,,,,,,,,0,8.14,104.50333333333333,0,0,1,,26.654572732922468,Liquid,-86517787.7149874,,,,,,,,,,,,,,0.011412727272727267
600519,Kweichow Moutai,0.018,1490.33,+26.38,16,2,65325.0,9676719498.0,20.816,21.711,0.0346,7.844,1470.01,1463.95,1496.0,1466.0,1490.33,1490.34,8,1,0.52%,0.00%,0.020499999999999997,1.52,0.9198999999999999,Liquor,1872149267274.00,1872149267274.00,1256197800.0,1256197800.0,0.0433,0.031400000000000004,0.0359,-0.0027,0.0212,0.0866,-0.0040999999999999995,,,,,,,0,1,32.049999999999955,1484.11,1,0,0,,26.888990200999483,Liquid,40632.14999999968,0.7,,,,0.9,0.9,Momentum,,,,,,,0.05028571428571428
002475,Luxshare Precision Industry,0.0059,42.95,+0.25,15,0,1523545.0,6570702103.87,22.346,23.304,0.004699999999999999,4.415,43.38,42.7,44.29,42.13,42.95,42.96,237,1181,2.11%,0.00%,0.0506,1.03,-0.5036999999999999,Consumer Electronics,311474092654.65,310909539386.15,7252016127.0,7238871697.0,0.0849,0.13,0.1374,0.42219999999999996,0.0199,0.1671,0.058899999999999994,,,,,,,,0,2.1599999999999966,43.123333333333335,0,0,1,,25.500674590548563,Liquid,-366779.35185184964,,,,,,,,,,,,,,0.011450980392156862
601138,Foxconn Industrial Internet,0.0473,48.0,+2.17,14,6,3060730.0,14043646790.0,35.847,41.060,0.013300000000000001,6.285,46.5,45.83,48.07,44.7,47.99,48.0,10341,14872,1.54%,0.00%,0.0735,1.21,-0.18739999999999998,Consumer Electronics,953254443168.00,953192738928.00,19859467566.0,19858182061.0,0.0796,0.32049999999999995,0.6592,1.6244,1.3495,1.454,1.3011000000000001,,,,,,,,0,3.3699999999999974,46.92333333333334,1,0,1,,25.30080066941796,Liquid,2933578.0118694357,,,,,,,,,,,,,,0.011450980392156862
600111,China Northern Rare Earth,0.0989,52.69,+4.74,13,-3,4429790.0,22778383405.0,137.571,189.532,0.0007000000000000001,8.375,49.0,47.95,52.75,48.75,52.68,52.69,2921,34635,12.25%,0.02%,0.0834,1.21,-0.7898999999999999,Minor Metals,190477819214.98,190477819214.98,3615065842.0,3615065842.0,0.22820000000000001,0.36329999999999996,0.3153,1.2677,1.2944,2.1205000000000003,1.4871,,,,,,,,0,4.799999999999997,51.39666666666667,1,0,0,,25.441701833536527,Liquid,4296896.299999995,,,,,,,,,,,,,,0.048881249999999994
002230,"Iflytek Co.,ltd.",-0.0004,52.2,-0.02,11,7,968996.0,5063588057.59,167.307,215.702,0.0019,6.843,53.0,52.22,53.25,51.5,52.2,52.21,2028,210,4.43%,0.00%,0.0335,1.43,-0.0557,Software Development,120670352728.20,114270785152.20,2311692581.0,2189095501.0,0.048,0.064,0.059000000000000004,0.1365,0.0163,0.4991,0.0825,,,,,,,,0,1.75,52.31666666666666,0,0,0,,26.543394108657324,Liquid,-193799.19999999687,,,,,,,,,,,,,,0.007534567901234569
300750,Contemporary Amperex Technology,0.0108,290.28,+3.10,11,7,312297.0,9046692965.14,22.676,26.080,0.0192,4.555,290.0,287.18,293.88,286.78,290.23,290.28,1,8,0.73%,0.26%,0.024700000000000003,1.29,0.0434,Batteries,1323476602882.68,1234307342539.92,4559310331.0,4252126714.0,0.0294,0.1052,0.0175,0.16579999999999998,0.0832,0.738,0.1198,,,,,,,0,1,7.100000000000023,290.31333333333333,0,0,0,,25.643544497007436,Liquid,-4398.549295775634,,0.55,,,,0.55,Imminent,,,,,,,0.014915686274509801
