Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
4197,SIME,0.0615,2.07,+0.120,91,3,44218200.0,89618083.0,6.854,6.854,0.06280000000000001,0.692,1.96,1.95,2.08,1.94,2.05,2.08,20000,17000,1.19%,0.00%,0.0718,0.42,-0.1484,Consumer Products & Services,14108286984.39,7691388596.55,6815597577.0,3715646665.0,0.2395,0.2321,0.2699,0.18289999999999998,0.0292,-0.17309999999999998,-0.106,,,,,,,,0,0.14000000000000012,2.03,1,0,0,,18.95027727121507,Liquid,37901314.28571415,,,,,,,,,,,,,,-0.005687203791469193
4715,GENM,0.0302999999999999,2.04,+0.060,71,5,11297600.0,23070635.0,19.245,46.363,0.049,0.983,2.05,1.98,2.08,2.02,2.04,2.05,10000,25900,0.40%,0.00%,0.030299999999999997,1.66,-0.0484,Consumer Products & Services,11562193135.32,5719525251.96,5667741733.0,2803688849.0,0.025099999999999997,0.009899999999999999,0.0355,0.10869999999999999,0.1527,-0.15130000000000002,-0.0768,,,,,,,,0,0.10000000000000009,2.0466666666666664,0,0,0,,18.5542632038623,Liquid,-3765866.6666666665,,,,,,,,,,,,,,-0.005687203791469193
3182,GENTING,0.0069999999999999,2.86,+0.020,66,3,15385300.0,44410171.0,36.666,12.489,0.0385,0.347,2.95,2.84,2.96,2.85,2.86,2.88,152300,75900,0.73%,0.00%,0.0387,0.35,0.5055,Consumer Products & Services,11012647643.14,6040411382.72,3850576099.0,2112031952.0,-0.0338,-0.07139999999999999,-0.0684,-0.053,-0.0602,-0.3196,-0.2477,,,,,,,,1,0.1200000000000001,2.89,0,0,0,,19.602589272677047,Liquid,-12587972.727272784,,,,,,,,,,,,,,-0.005687203791469193
1023,CIMB,-0.0027,7.43,-0.020,66,8,33133100.0,246886484.0,10.29,10.319,0.0538,1.159,7.46,7.45,7.47,7.39,7.42,7.47,1000,10000,0.42%,0.00%,0.010700000000000001,1.49,-0.6101,Financial Services,79920986560.26,59271942694.93,10756525782.0,7977381251.0,-0.004,0.0248,0.0943,0.0815,-0.0204,0.0014000000000000002,-0.0682,,,,,,,0,0,0.08000000000000007,7.43,0,0,0,,21.527554807588288,Liquid,0.0,,0.7,,,,0.7,Imminent,,,,,,,-0.00036666666666666103
1155,MAYBANK,-0.005,9.9,-0.050,62,-3,15268300.0,151027301.0,11.619,11.842,0.0616,1.27,9.95,9.95,9.95,9.86,9.9,9.97,2000,700,0.13%,0.00%,0.0091,0.55,0.0169,Financial Services,119600973290.70,116325808582.50,12080906393.0,11750081675.0,0.0102,0.0102,0.0313,0.0206,-0.035,-0.005,-0.003,,,,,,,0,1,0.08999999999999986,9.903333333333334,0,0,0,,20.80750115341946,Liquid,-1696477.777777443,,,,,,,,,,,,,,-0.00036666666666666103
1066,RHBBANK,0.0031,6.54,+0.020,56,-5,9549500.0,62280047.0,8.873,9.108,0.06570000000000001,0.854,6.53,6.52,6.55,6.49,6.51,6.55,29900,5000,0.36%,0.00%,0.0092,1.57,0.10289999999999999,Financial Services,28526915925.00,17365357386.42,4361913750.0,2655253423.0,0.0,0.0171,0.0565,0.0219,-0.0179,0.17739999999999997,0.0518,,,,,,,1,1,0.05999999999999961,6.526666666666666,1,0,0,,20.31343646058629,Liquid,6366333.3333333805,,,,,,,,0.7608,0.7608,Buildup,,,,-0.00036666666666666103
0270,NATGATE,0.0,1.3,0.000,53,-4,28869600.0,36764932.0,13.402,17.567,0.0062,2.85,1.31,1.3,1.31,1.24,1.29,1.31,30000,14800,2.92%,0.00%,0.053899999999999997,0.92,0.524,Industrial Products & Services,2960357673.00,1286093263.00,2277198210.0,989302510.0,0.0833,-0.0441,-0.1447,-0.1082,-0.0679,-0.2878,-0.4805,,,,,,,1,0,0.07000000000000006,1.2833333333333332,1,0,1,,inf,Liquid,20621142.85714286,,0.4,,,,0.4,Imminent,,,,,,,0.0005881918819188224
6742,YTLPOWR,-0.0171,4.03,-0.070,49,0,9263900.0,37361782.0,14.87,14.870,0.0199,1.627,4.1,4.1,4.1,4.0,4.01,4.04,50000,2900,0.33%,0.00%,0.024399999999999998,0.61,0.5603,Utilities,34511453426.58,11328238619.75,8563636086.0,2810977325.0,-0.06709999999999999,-0.0405,-0.0171,0.1609,0.3404,0.0213,-0.0781,,,,,,,0,1,0.09999999999999964,4.043333333333333,0,0,0,,19.03856409875371,Liquid,-3705559.9999999343,,,,,,,,,,,,,,-0.006176923076923078
5347,TENAGA,-0.0179,13.2,-0.240,49,0,9946500.0,132115456.0,16.156,16.336,0.038599999999999995,1.264,13.42,13.44,13.46,13.14,13.2,13.38,1000,500,0.29%,0.00%,0.023799999999999998,1.95,0.4335,Utilities,76944676657.20,46066000675.20,5829142171.0,3489848536.0,-0.0265,-0.0308,-0.0075,-0.0704,-0.0262,-0.0167,-0.0992,,,,,,,0,0,0.3200000000000003,13.266666666666666,0,0,0,,19.855396709274306,Liquid,-6216562.500000083,,0.7,,,,0.7,Imminent,,,,,,,-0.006176923076923078
0104,GENETEC,-0.1969,0.51,-0.125,46,3,98696100.0,53420320.0,5.666,5.543,0.0,0.818,0.555,0.635,0.59,0.495,0.5,0.52,50000,5000,16.66%,0.00%,0.1496,4.72,-0.23329999999999998,Technology,400294603.80,302166745.65,784891380.0,592483815.0,-0.0973,-0.2273,-0.3245,-0.4796,-0.5603,-0.5335,-0.6304,,,,,,,,0,0.14,0.5316666666666666,0,1,0,,17.55921669138986,Norm,-67528910.52631576,,,,,,,,,,,,,,-0.006908849557522121
