Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
TSLA,Tesla,0.0823,348.68,+26.520,87,0,190716815.0,66440749573.0,199.245,170.921,0.0,15.044,327.54,322.16,357.54,327.48,353.8,353.89,1000,300,6.87%,0.05%,0.0933,1.85,0.5385,Auto Manufacturers,1123083011651.48,968510183996.72,3220956211.0,2777647654.0,0.0718,0.1814,0.022400000000000003,0.2816,-0.2322,0.9053,-0.1366,327.640,+1.70%,+5.480,353.890,+1.49%,+5.210,,1,35.379999999999995,344.56666666666666,1,0,1,,26.323882462885,Liquid,78291600.03659332,,,,,,,,,,,,,,-0.009714705882352934
CRCL,Circle,0.0964,263.45,+23.170,80,0,99128739.0,26395853956.0,331.801,360.890,0.0,78.688,238.46,240.28,298.99,232.48,270.3,270.7,100,200,109.34%,0.71%,0.2768,1.84,-0.3333,Capital Markets,58628193296.75,23885833878.50,222540115.0,90665530.0,0.9725,1.4461000000000002,7.4984,7.4984,7.4984,7.4984,7.4984,238.615,-0.69%,-1.665,270.500,+2.68%,+7.050,,0,66.51000000000002,264.97333333333336,0,0,1,,24.688649077487035,Liquid,-6811281.570139859,,,,,,,,,,,,,,-0.007864285714285709
HIMS,Hims & Hers Health,-0.3463,41.98,-22.240,71,0,176087900.0,7935441676.0,61.735,79.207,0.0,17.106,48.16,64.22,48.35,41.97,43.6,43.87,100,100,91.37%,0.37%,0.09939999999999999,4.53,0.0,Household & Personal Products,9396447293.56,8090582234.32,223831522.0,192724684.0,-0.2433,-0.2547,-0.21559999999999999,0.2584,0.47350000000000003,0.8953,0.7361,48.000,-25.26%,-16.220,43.650,+3.98%,+1.670,,0,22.25,44.099999999999994,0,1,0,,22.46780045144957,Liquid,-175535900.31347975,,,,,,,,,,,,,,0.01214666666666666
NVDA,NVIDIA,0.0022,144.17,+0.320,30,0,154308941.0,22285037494.0,46.506,49.037,0.0003,41.958,142.5,143.85,144.78,142.03,145.49,145.5,7200,11400,0.66%,-0.11%,0.0191,0.83,-0.22579999999999997,Semiconductors,3517748000000.00,3388258632289.57,24400000000.0,23501828621.0,0.0155,0.0174,0.08539999999999999,0.26739999999999997,0.0305,0.1394,0.0737,142.580,-0.88%,-1.270,145.500,+0.92%,+1.330,0,0,2.75,143.66,1,0,0,,27.51161977000912,Liquid,85851883.53818028,,,,,,,,,,,,,,-0.007076923076923073
AMD,Advanced Micro Devices,0.0104,129.58,+1.340,25,0,65152874.0,8486097183.0,94.583,129.580,0.0,3.629,130.47,128.24,133.25,126.82,132.5,132.54,100,500,4.06%,-0.03%,0.0501,0.9,-0.6667000000000001,Semiconductors,210101555588.10,207769257089.46,1621404195.0,1603405287.0,0.1155,0.1152,0.1704,0.17600000000000002,0.0361,-0.1963,0.0728,130.420,+1.70%,+2.180,132.520,+2.27%,+2.940,,0,6.430000000000007,129.88333333333333,0,0,1,,25.358490599947206,Liquid,-9220702.230170742,,,,,,,,,,,,,,-0.007076923076923073
PLTR,Palantir,0.0191,139.92,+2.620,19,0,70501099.0,9834594669.0,608.347,736.421,0.0,60.887,138.9,137.3,142.15,135.96,141.2,141.25,500,800,3.26%,0.01%,0.0451,0.89,-0.23079999999999998,Software - Infrastructure,330198942588.24,302986022958.96,2359912397.0,2165423263.0,0.0183,0.0955,0.1442,0.5163,0.7034,4.8691,0.8501000000000001,138.650,+0.98%,+1.350,141.150,+0.88%,+1.230,,0,6.189999999999998,139.34333333333333,1,0,0,,25.155746868811626,Liquid,19703861.27140506,,,,,,,,,,,,,,0.0004450331125827771
GOOG,Alphabet-C,-0.0103,166.01,-1.720,16,0,36975585.0,6122119459.0,18.527,20.648,0.0048,5.834,167.32,167.73,168.48,163.33,167.63,167.71,100,300,0.34%,-0.06%,0.030699999999999998,1.24,-0.5,Internet Content & Information,2014531350000.00,1815794904072.11,12135000000.0,10937864611.0,-0.056100000000000004,-0.049800000000000004,-0.0336,-0.005600000000000001,-0.1558,-0.0746,-0.12619999999999998,167.240,-0.29%,-0.490,167.700,+1.02%,+1.690,,0,5.149999999999977,165.94,1,0,0,,24.884147657284654,Liquid,1507742.3009707334,,,,,,,,,,,,,,-0.008932394366197183
SMCI,Super Micro Computer,-0.0977,40.89,-4.430,16,0,69270750.0,2918925233.0,22.222,21.296,0.0,3.825,43.47,45.32,43.6,40.775,42.3,42.35,500,500,13.96%,0.04%,0.0623,1.84,0.0,Computer Hardware,24403873544.94,20297715651.15,596817646.0,496398035.0,-0.0161,-0.0159,-0.0104,0.1039,0.2119,-0.5483,0.34149999999999997,43.460,-4.10%,-1.860,42.300,+3.45%,+1.410,,0,4.545000000000002,41.755,0,0,0,,22.867702479739805,Liquid,-63631007.522123806,,,,,,,,,,,,,,-0.0072062499999999965
AAPL,Apple,0.0025,201.5,+0.500,15,0,55814272.0,11228850786.0,31.386,33.141,0.005,45.058,201.625,201.0,202.3,198.96,202.4,202.43,400,500,0.37%,-0.00%,0.0166,1.0,-0.11109999999999999,Consumer Electronics,3009568939000.00,3004700763681.50,14935826000.0,14911666321.0,0.025699999999999997,-0.011899999999999999,0.0007000000000000001,-0.0892,-0.2202,-0.024300000000000002,-0.1934,201.580,+0.29%,+0.580,202.380,+0.44%,+0.880,1,0,3.3400000000000034,200.92,1,0,0,,26.533985928078113,Liquid,29076896.191616412,,,,,,,,,,,,,,-0.019786666666666678
GOOGL,Alphabet-A,-0.0087,165.19,-1.450,14,0,57670985.0,9589186247.0,18.436,20.546,0.0048,5.805,166.27,166.64,167.34,162.0,166.67,166.8,100,200,0.53%,-0.07%,0.0321,1.49,-0.3333,Internet Content & Information,2004580650000.00,1806825855091.09,12135000000.0,10937864611.0,-0.054299999999999994,-0.04769999999999999,-0.0321,0.002,-0.1535,-0.0759,-0.1253,166.340,-0.18%,-0.300,166.780,+0.96%,+1.590,,0,5.340000000000003,164.84333333333333,1,0,0,,25.131888845498725,Liquid,11231802.322097287,,,,,,,,,,,,,,-0.008932394366197183
