Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
01810,XIAOMI-W,0.0046999999999999,53.4,+0.250,94,0,125345524.0,6692297949.0,42.08,54.268,0.0,5.34,52.8,53.15,54.2,52.5,53.4,53.45,283800,456400,0.48%,0.09%,0.032,0.78,-0.0894,Telecom Equipment,1385884379506.80,1385884379506.80,25952891002.0,25952891002.0,-0.0697,-0.0632,-0.0713,0.0512,0.3169,2.2963,0.5478000000000001,,,,,,,,0,1.7000000000000028,53.36666666666667,1,0,0,,25.007285048926743,Liquid,7373266.117646627,,,,,,,,,,,,,,0.0034352941176470538
01211,BYD COMPANY,0.0069,116.2,+0.800,80,0,39028300.0,4516801914.0,21.801,24.370,0.0124,4.477,114.1,115.4,117.6,114.1,116.2,116.3,72000,16000,1.06%,-0.34%,0.030299999999999997,0.97,0.1442,Automobiles,1059418357053.00,428011080000.00,9117197565.0,3683400000.0,-0.10339999999999999,-0.08070000000000001,-0.0436,-0.0862,0.1192,0.5165,0.3292,,,,,,,,1,3.5,115.96666666666665,1,0,0,,24.533984039553445,Liquid,7805660.00000019,0.7,,,,,0.7,Recursor,,,,,,,-0.0006352941176470529
09988,BABA-W,0.0104,116.9,+1.200,72,1,75031091.0,8850693078.0,15.896,15.896,0.0168,2.038,117.8,115.7,119.3,116.7,116.9,117.0,165100,659200,0.39%,0.17%,0.0225,0.99,-0.1531,online retailer,2230300437279.60,2230300437279.60,19078703484.0,19078703484.0,-0.009300000000000001,0.0095,0.11230000000000001,-0.0222,0.2102,0.6384000000000001,0.4531,,,,,,,0,0,3.5999999999999943,117.63333333333333,0,0,0,,24.945921185386002,Liquid,-63487846.23076904,,,,,,,,,,,,,,-0.010933333333333333
09992,POP MART,-0.0113999999999999,243.2,-2.800,53,2,9956824.0,2406175198.0,96.776,96.776,0.0037,28.308,245.6,246.0,247.2,235.4,243.0,243.2,600,12600,0.74%,0.25%,0.048,1.12,-0.4299,Toys & Leisure,326603774080.00,326603774080.00,1342943150.0,1342943150.0,-0.008199999999999999,-0.0106,-0.0387,0.3654,1.4738,5.6608,1.7399,,,,,,,1,0,11.799999999999983,241.9333333333333,1,0,0,,23.791007845550663,Liquid,3206434.8474576175,,,,,,,,,,,,,,-0.00542999999999998
03690,MEITUAN-W,0.0049,122.2,+0.600,48,-2,55437231.0,6844131526.0,17.014,19.307,0.0,3.74,121.1,121.6,125.9,121.1,122.1,122.2,200600,82000,0.91%,0.25%,0.0395,1.02,-0.10400000000000001,online retailer,746628149607.60,746628149607.60,6109886658.0,6109886658.0,-0.060700000000000004,-0.0401,0.0116,-0.1358,-0.1859,0.141,-0.1945,,,,,,,-1,0,4.800000000000011,123.06666666666666,0,0,0,,25.06413468236554,Liquid,-30028500.124999862,,,,,,,,,,,,,,-0.010933333333333333
09618,JD-SW,-0.0016,122.7,-0.200,42,-1,14724532.0,1821070463.0,7.294,7.985,0.0317,1.404,122.9,122.9,125.0,122.5,122.6,122.7,115750,40800,0.51%,0.16%,0.0203,1.06,-0.138,online retailer,356638463551.50,356638463551.50,2906588945.0,2906588945.0,-0.059800000000000006,-0.0429,-0.0121,-0.0676,-0.2023,0.28600000000000003,-0.0713,,,,,,,0,0,2.5,123.39999999999999,0,0,0,,24.39766585811057,Liquid,-12368606.879999967,,,,,,,,,,,,,,-0.010933333333333333
01788,GUOTAI JUNAN I,-0.1077999999999999,5.71,-0.690,42,5,421962458.0,2533042888.0,154.324,154.324,0.005600000000000001,3.643,6.43,6.4,6.45,5.7,5.7,5.71,1335000,696000,4.43%,0.17%,0.11720000000000001,0.92,-0.016399999999999998,Securities & Brokerage,54353459776.97,54353459776.97,9518994707.0,9518994707.0,-0.07,-0.11470000000000001,0.3372,4.4381,4.0982,8.8789,4.1909,,,,,,,,0,0.75,5.953333333333333,0,0,0,,22.53049082506482,Liquid,-410710125.7866669,,,,,,,,,,,,,,-0.04697333333333332
00700,TENCENT,-0.0273,535.0,-15.000,42,2,21203861.0,11508370653.0,22.625,23.398,0.0084,4.349,551.5,550.0,554.5,533.5,534.5,535.0,81200,158000,0.23%,0.19%,0.0382,1.16,-0.1117,Digital Solution Service,4903631499390.00,4903631499390.00,9165666354.0,9165666354.0,-0.0282,0.0308,0.07690000000000001,0.08410000000000001,0.2864,0.5431,0.297,,,,,,,,0,21.0,541.0,0,0,0,,24.71527681739854,Liquid,-18174738.0,,,,,,,,,,,,,,-0.019773333333333327
02577,INNOSCIENCE,0.3091,57.6,+13.600,34,232,68719384.0,4237609831.0,,Loss,0.0,16.057,44.75,44.0,72.0,43.3,57.6,57.65,13200,7000,13.61%,-0.60%,0.6523,16.8,0.6904,Semiconductors,51517477612.80,29078852371.20,894400653.0,504841187.0,0.3151,0.24539999999999998,0.4903,0.498,0.2535,0.8665,0.8432,,,,,,,,1,28.700000000000003,57.63333333333333,0,1,1,,22.825608182134776,Liquid,-239440.36236932437,0.8,,,,0.8,0.8,Recursor,,,,,,,0.02111000000000001
03750,CATL,-0.0079,403.0,-3.200,32,-3,3527580.0,1424234453.0,28.111,32.700,0.0,5.681,400.0,406.2,409.6,399.0,402.8,403.0,200,6600,2.26%,-0.25%,0.026099999999999998,0.97,0.8390000000000001,Energy Storage Systems,1837402055333.00,62833865900.00,4559310311.0,155915300.0,-0.0473,0.0203,0.12890000000000001,0.5323,0.5323,0.5323,0.5323,,,,,,,0,1,10.600000000000023,403.8666666666666,0,0,0,,23.714812381723977,Liquid,-865255.4716981188,0.6,,,,,0.6,Recursor,,,,,,,-0.006812500000000013
