Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
1155,MAYBANK,0.002,9.91,0.02,98,0,14425800.0,142935064.0,11.631,11.854,0.0616,1.271,9.89,9.89,9.93,9.89,9.89,9.91,100,500,0.12%,0.00%,0.004,1.44,-0.8099,Financial Services,1.19722E+11,1.16443E+11,12080906393.0,11750081675.0,0.0070999999999999995,0.0143,0.0479,0.0512,-0.009899999999999999,-0.0097,0.028999999999999998,,,,,,,0,0,0.03999999999999915,9.91,0,0,0,,21.698610152789517,Liquid,Flat,0.0,,0.7,,,,0.7,Imminent,,,,,,,0.008297297297297295
0259,SNS,-0.0299,0.65,-0.02,83,0,36029300.0,24288238.0,29.545,36.111,0.0138,3.823,0.695,0.67,0.695,0.65,0.65,0.655,100000,50000,7.16%,0.00%,0.0672,1.53,0.3652,Technology,1089242697,327327130,1675757996.0,503580200.0,-0.0152,0.1818,0.2621,0.1873,0.5779,0.032,-0.0078000000000000005,,,,,,,,1,0.04499999999999993,0.665,0,0,0,,18.409780179103528,Liquid,Down,-36029300.0,,,,,,,,,,,,,,-0.02234653465346534
5326,99SMART,-0.0144,2.73,-0.04,78,1,11854500.0,32706697.0,42.656,45.5,0.0084,13.582,2.76,2.77,2.84,2.7,2.71,2.73,20000,20000,0.85%,0.00%,0.050499999999999996,1.66,0.20309999999999997,Consumer Products & Services,22932000000,3797894100,8400000000.0,1391170000.0,0.046,0.0964,0.0876,0.2938,0.3726,0.4077,0.11699999999999999,,,,,,,,1,0.13999999999999968,2.7566666666666664,0,0,0,,19.0016324481364,Liquid,Flat,-6774000.000000022,,,,,,,,,,,,,,0.010059203980099504
5296,MRDIY,0.0308999999999999,1.67,0.05,76,-1,28019700.0,46895895.0,26.093,27.833,0.0323,7.99,1.62,1.62,1.72,1.62,1.66,1.67,182000,61600,0.83%,0.00%,0.0617,2.48,0.1864,Consumer Products & Services,15821615391,5668845120,9474021192.0,3394518036.0,0.0438,0.0705,0.0949,0.0097,0.1732,-0.1374,-0.0678,,,,,,,,1,0.09999999999999987,1.67,0,1,0,,19.07292275566519,Liquid,Up,-6.221623216617909e-08,,,,,,,,,,,,,,0.010059203980099504
0338,KOPI,0.0,1.38,0,61,0,18410300.0,25151182.0,62.727,62.727,0.0,9.928,1.38,1.38,1.41,1.32,1.36,1.38,111000,70500,3.56%,0.00%,0.0652,1.86,0.3171,Consumer Products & Services,2760000000,713345872.6,2000000000.0,516917299.0,0.09519999999999999,0.2321,0.2778,0.6627,0.9167000000000001,2.1364,2.1364,,,,,,,1,0,0.08999999999999986,1.3699999999999999,1,0,1,,inf,Liquid,Flat,6136766.666666636,,0.4,,,,0.4,Imminent,,,,,,,0.010059203980099504
1066,RHBBANK,0.0091,6.63,0.06,50,0,5080400.0,33598224.0,8.995,9.233,0.0649,0.866,6.57,6.57,6.63,6.56,6.58,6.63,5900,5000,0.19%,0.00%,0.010700000000000001,0.79,-0.3849,Financial Services,28919488163,17587541708,4361913750.0,2652721223.0,0.012199999999999999,0.0279,0.048600000000000004,0.0634,-0.0168,0.1367,0.0911,,,,,,,0,0,0.07000000000000028,6.6066666666666665,1,0,0,,19.211302650889415,Liquid,Flat,5080400.0,,0.7,,,,0.7,Imminent,,,,,,,0.008297297297297295
0339,CBHB,0.0682,0.47,0.03,48,2,38875800.0,18342396.5,17.407,26.111,0.0,4.519,0.445,0.44,0.49,0.445,0.47,0.475,20000,1000,9.23%,0.00%,0.1023,2.03,-0.3948,Industrial Products & Services,884021304.7,197929925,1880896393.0,421127500.0,0.3056,0.36229999999999996,0.40299999999999997,0.9184,0.6207,0.6786,0.6786,,,,,,,,0,0.04999999999999999,0.4683333333333333,1,1,0,,17.66637142971707,Norm,Bull,4319533.33333329,,,,,,,,,,,,,,-0.007955172413793104
5398,GAMUDA,-0.016,5.52,-0.09,48,2,12070400.0,66785349.0,32.093,32.093,0.0181,2.692,5.61,5.61,5.61,5.51,5.5,5.52,259500,19000,0.23%,0.00%,0.0178,0.99,0.6620999999999999,Construction,32306962992,29384120293,5852710687.0,5323210198.0,-0.029900000000000003,-0.0054,-0.0125,0.1207,0.31980000000000003,0.3823,0.1883,,,,,,,0,1,0.10000000000000053,5.546666666666667,0,0,0,,19.88341544525908,Liquid,Flat,-9656320.000000065,,,,,,,,,,,,,,0.0016956521739130432
5218,VANTNRG,0.066,0.565,0.035,47,-1,4975100.0,2801734.5,,2.742,0.0,,0.545,0.53,0.575,0.545,0.555,0.565,5000,10500,0.41%,0.00%,0.056600000000000004,4.07,-0.005699999999999999,Energy,1289371913,693126362.5,2282074183.0,1226772323.0,0.0762,0.0089,-0.0661,-0.1929,-0.435,-0.1929,-0.0583,,,,,,,,0,0.04499999999999993,0.5616666666666666,1,1,0,,15.819354764314042,Norm,Bull,1658366.6666666544,,,,,0.9,0.9,Momentum,,,,,,,-0.003919047619047621
5347,TENAGA,-0.015,13.14,-0.2,41,-3,3399900.0,44756202.0,16.083,16.262,0.0388,1.258,13.18,13.34,13.26,13.08,13.14,13.2,30000,20000,0.10%,0.00%,0.013500000000000002,0.76,0.192,Utilities,76594928127,45742216865,5829142171.0,3481142836.0,-0.0022,0.0129,-0.0036,-0.1013,-0.0268,-0.0516,-0.0862,,,,,,,0,1,0.2599999999999998,13.160000000000002,0,0,0,,19.466276399356424,Liquid,Flat,-1133299.9999999776,,,,,,,,,,,,,,-0.001715384615384623
0166,INARI,-0.0095,2.08,-0.02,39,3,7291800.0,15143567.0,35.862,35.862,0.0274,2.853,2.1,2.1,2.11,2.06,2.08,2.09,48100,30000,0.24%,0.00%,0.023799999999999998,0.73,0.065,Technology,7881149326,6432156060,3789014099.0,3092382721.0,-0.037000000000000005,0.0256,0.056600000000000004,0.0409,0.0375,-0.31129999999999997,-0.3046,,,,,,,0,1,0.04999999999999982,2.0833333333333335,0,0,0,,18.699709000735645,Liquid,Flat,-1458359.9999999742,,,,,,,,,,,,,,-0.02234653465346534
1023,CIMB,0.0166,7.37,0.12,38,4,10254000.0,75115722.0,10.307,10.236,0.054299999999999994,1.124,7.26,7.25,7.37,7.25,7.35,7.38,300,14400,0.13%,0.00%,0.0166,0.91,-0.5902000000000001,Financial Services,79344858273,58835280018,10765923782.0,7983077343.0,0.008199999999999999,0.0454,0.022799999999999997,0.1213,0.0601,-0.0611,-0.0508,,,,,,,0,0,0.1200000000000001,7.330000000000001,1,0,0,,19.921784536825236,Liquid,Flat,10254000.0,,0.7,,,,0.7,Imminent,,,,,,,0.008297297297297295
5337,ECOSHOP,-0.0067,1.49,-0.01,38,-1,15102000.0,22930191.0,39.21,39.21,0.0,8.662,1.51,1.5,1.55,1.48,1.48,1.49,393300,34100,1.22%,0.00%,0.0467,1.06,0.7269,Consumer Products & Services,8563030000,1838716093,5747000000.0,1234037646.0,0.0876,0.12029999999999999,0.12029999999999999,0.19149999999999998,0.3286,0.3286,0.3286,,,,,,,,1,0.07000000000000006,1.5066666666666668,0,0,0,,19.06716831896508,Liquid,Flat,-10787142.857142858,,,,,,,,,,,,,,0.010059203980099504
6742,YTLPOWR,0.0024,4.18,0.01,35,-3,3865800.0,16206453.0,15.424,15.424,0.0191,1.692,4.18,4.17,4.23,4.15,4.17,4.19,3000,15000,0.14%,0.00%,0.0192,0.37,0.2002,Utilities,35901326822,11815476575,8588834168.0,2826669037.0,-0.0070999999999999995,-0.0070999999999999995,0.0195,0.0321,0.2541,0.163,-0.0438,,,,,,,0,1,0.08000000000000007,4.1866666666666665,0,0,0,,19.358618062415076,Liquid,Flat,-966450.0000000644,,,,,,,,,,,,,,-0.001715384615384623
6963,VS,-0.0333,0.58,-0.02,33,10,34654500.0,20371494.0,11.372,9.062,0.0414,1.021,0.605,0.6,0.605,0.58,0.58,0.585,100,200,1.16%,0.00%,0.0417,0.58,0.0291,Industrial Products & Services,2235627215,1738997698,3854529681.0,2998271893.0,-0.041299999999999996,0.0545,-0.1594,-0.3095,-0.31,-0.46659999999999996,-0.48109999999999997,,,,,,,,1,0.025000000000000022,0.5883333333333334,0,0,0,,18.15962500466299,Liquid,Down,-34654500.0,,,,,,,,,,,,,,-0.007955172413793104
1295,PBBANK,0.0023,4.35,0.01,33,4,9106800.0,39609992.0,11.662,11.82,0.0483,1.443,4.34,4.34,4.36,4.34,4.35,4.36,60000,151400,0.06%,0.00%,0.0046,0.53,-0.0557,Financial Services,84436509047,62734777174,19410691735.0,14421787856.0,0.0187,0.0308,0.0088,0.0467,0.015700000000000002,-0.0276,0.0022,,,,,,,0,0,0.020000000000000462,4.35,0,0,0,,20.471588495847477,Liquid,Flat,-4.044231616262457e-07,,0.7,,,,0.7,Imminent,,,,,,,0.008297297297297295
0025,YBS,0.0667,0.32,0.02,33,-2,3799600.0,1206027.5,,Loss,0.0,0.689,0.305,0.3,0.325,0.305,0.32,0.325,35000,72500,2.43%,0.00%,0.0667,6.52,-0.1586,Industrial Products & Services,94274909.12,49996618.88,294609091.0,156239434.0,0.10339999999999999,0.12279999999999999,0.23079999999999998,0.39130000000000004,-0.18989999999999999,-0.5188,-0.5975,,,,,,,,0,0.025000000000000022,0.31666666666666665,1,1,0,,15.144985654555109,Norm,Bull,1899800.0,,,,,,,,,,,,,,-0.007955172413793104
7081,PHARMA,0.0755,0.285,0.02,32,11,86749400.0,24340672.0,5.0,5.277,0.0,,0.27,0.265,0.29,0.265,0.28,0.285,2082200,618400,3.19%,0.00%,0.0943,1.68,0.5347999999999999,Health Care,1868752236,775091672.6,6557025388.0,2719619904.0,0.0962,0.16329999999999997,0.6765000000000001,0.7813,0.9975,0.22920000000000001,0.3504,,,,,,,,0,0.024999999999999967,0.27999999999999997,1,0,0,,17.643069033499593,Norm,Bull,52049639.99999992,,,,,,,,,,,,,,0.01810714285714286
4677,YTL,0.0037,2.71,0.01,31,0,8024700.0,21717663.0,17.261,17.261,0.0166,1.743,2.7,2.7,2.73,2.68,2.7,2.73,70000,14000,0.20%,0.00%,0.018500000000000003,0.76,-0.2938,Utilities,31159952511,10664059694,11498137458.0,3935077378.0,-0.0037,0.0383,0.0304,0.1435,0.3618,0.06570000000000001,0.015,,,,,,,0,0,0.04999999999999982,2.706666666666667,1,0,0,,19.05923245311053,Liquid,Flat,1604939.9999999716,,0.7,,,,0.7,Imminent,,,,1.1207,1.1207,Strong_Base,-0.001715384615384623
