Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
D05,DBS,0.0028,58.15,+0.160,91,0,3574600.0,207359611.0,15.222,15.222,0.049,2.396,58.07,57.99,58.15,57.8,58.05,58.15,5400,16100,0.18%,0.00%,0.006,0.5,-0.49770000000000003,Banks,165024319264.20,118082379724.10,2837907468.0,2030651414.0,0.0064,-0.0253,0.0012,0.08689999999999999,0.1744,0.32530000000000003,0.0318,,,,,,,1,0,0.3500000000000014,58.03333333333333,1,0,0,,21.95648368910429,Liquid,Flat,3574600.0,,0.4,,,,0.4,Imminent,,,,,,,0.0007750000000000127
5E2,Seatrium Ltd,0.0231,2.21,+0.050,47,0,22629400.0,50244173.0,28.333,48.043,0.0068000000000000005,1.143,2.2,2.16,2.25,2.19,2.21,2.22,113400,685700,1.08%,0.00%,0.0278,2.15,-0.7162000000000001,Oil & Gas,7484239755.46,4645326614.24,3386533826.0,2101957744.0,0.0327,0.0625,0.0425,0.0728,-0.07139999999999999,-0.0275,0.0231,,,,,,,0,0,0.08999999999999986,2.2166666666666663,0,1,0,,19.382047425095664,Liquid,Up,-7543133.333333333,,0.7,,,,0.7,Imminent,,,,,,,0.0032300000000000015
O39,OCBC Bank,-0.0014,21.69,-0.030,41,0,4417700.0,95834224.0,13.364,12.988,0.0378,1.624,21.81,21.72,21.81,21.58,21.68,21.69,5600,12300,0.14%,0.00%,0.0106,0.72,-0.3743,Banks,97405380466.38,70070889801.69,4490796702.0,3230562001.0,-0.0040999999999999995,0.011200000000000002,0.053399999999999996,0.19699999999999998,0.2949,0.3077,0.0977,,,,,,,0,0,0.23000000000000043,21.69333333333333,0,0,0,,22.158839105228225,Liquid,Flat,-192073.91304337146,,0.7,,,,0.7,Imminent,,,,,,,0.0007750000000000127
BS6,YZJ Shipbldg SGD,0.0349,3.86,+0.130,35,3,31752800.0,120733971.0,11.06,12.292,0.030600000000000002,2.994,3.74,3.73,3.86,3.7,3.84,3.86,23000,367000,1.26%,0.00%,0.0429,1.41,-0.8820999999999999,Aerospace & Defense,15191373540.00,9751684192.30,3935589000.0,2526343055.0,0.132,0.1454,0.142,0.14880000000000002,0.2452,0.5102,0.1092,,,,,,,,0,0.1599999999999997,3.8066666666666666,1,0,0,,19.904725678260256,Liquid,Up,31752800.0,,,,,,,,,,,,,,0.013342857142857142
C6L,SIA,0.0087,6.96,+0.060,34,-1,7460500.0,51685248.0,9.789,8.159,0.0575,1.4,6.92,6.9,6.96,6.84,6.95,6.96,700,107900,0.48%,0.00%,0.0174,0.75,-0.9871,Transportation,21748237512.24,10798776585.60,3124746769.0,1551548360.0,0.0087,0.0373,0.0858,0.0926,0.0711,0.1002,0.0875,,,,,,,1,0,0.1200000000000001,6.920000000000001,1,0,0,,20.329415853900993,Liquid,Flat,7460500.0,,0.4,,,,0.4,Imminent,,,,1.0523,1.0523,Strong_Base,0.006461904761904752
U11,UOB,0.0052,38.8,+0.200,29,-1,2503100.0,96894188.0,11.085,10.960,0.0464,1.279,38.71,38.6,38.8,38.57,38.77,38.8,2700,14200,0.22%,0.00%,0.006,0.73,-0.6805,Banks,64414944540.40,44765534881.20,1660178983.0,1153750899.0,-0.0172,0.0039000000000000003,0.031400000000000004,0.1459,0.10099999999999999,0.08289999999999999,0.1067,,,,,,,1,0,0.22999999999999687,38.723333333333336,1,0,0,,21.369527310424203,Liquid,Flat,2503100.0,,0.4,,,,0.4,Imminent,,,,1.0619,1.0619,Strong_Base,0.0007750000000000127
BSL,Raffles Medical,0.049,1.07,+0.050,23,-1,7073500.0,7491570.0,31.47,32.424,0.023399999999999997,1.938,1.04,1.02,1.08,1.04,1.06,1.07,259100,959400,0.91%,0.00%,0.0392,4.72,-0.5747,Healthcare Providers & Services,1973932335.25,829383146.52,1844796575.0,775124436.0,0.049,0.0754,0.0594,0.0974,0.0594,0.2114,0.049,,,,,,,,0,0.06000000000000005,1.0633333333333335,1,1,0,,17.084081716390035,Liquid,Up,3536750.0,,,,,,,,,,,0.9509,0.9509,Strong_Base,0.0032500000000000003
Z74,Singtel,-0.004,5.02,-0.020,21,0,17875500.0,89793883.0,13.567,21.004,0.0245,3.055,5.1,5.04,5.1,4.98,5.01,5.02,39500,96100,0.22%,0.00%,0.023799999999999998,0.61,-0.4174,Telecommunication Services,82801549436.14,40102496974.28,16494332557.0,7988545214.0,0.004,0.050199999999999995,0.12560000000000002,0.0524,0.1793,0.5774,0.1033,,,,,,,0,0,0.11999999999999922,5.033333333333333,0,0,0,,21.007731771390294,Liquid,Flat,-5958500.000000176,,0.7,,,,0.7,Imminent,,,,,,,-0.0004999999999999843
5LY,MarcoPolo Marine,0.0252,0.163,+0.004,21,20,18292200.0,2970916.0,10.187,10.187,0.0060999999999999995,2.546,0.16,0.159,0.165,0.159,0.163,0.163,763500,638600,0.74%,0.00%,0.0377,0.47,0.0891,Transportation,613064855.04,402546680.86,3761134080.0,2469611539.0,0.12029999999999999,0.12029999999999999,0.0694,0.4704,1.3525999999999998,2.1669,-0.019799999999999998,,,,,,,,1,0.006000000000000005,0.16233333333333333,1,0,0,,inf,Liquid,Up,6097400.0,,,,,,,,,,,,,,0.006461904761904752
BN4,Keppel,0.0077,13.03,+0.100,21,1,4409400.0,57224921.0,30.232,30.232,0.026099999999999998,2.16,12.95,12.93,13.03,12.9,13.02,13.03,100,15100,0.32%,0.00%,0.0101,0.73,-0.9868000000000001,Conglomerates,23474976045.81,18173773382.46,1801609827.0,1394763882.0,0.0292,0.1213,0.19649999999999998,0.2863,0.49079999999999996,1.0107,0.2589,,,,,,,0,0,0.129999999999999,12.986666666666666,1,0,0,,20.741379912704375,Liquid,Flat,4409400.0,,0.7,,,,0.7,Imminent,,,,0.951,0.951,Strong_Base,0.0253333333333333
