Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
5347,TENAGA,-0.0265,12.5,-0.340,88,4,12264400.0,154909742.0,16.339,15.470,0.0408,1.474,12.86,12.84,12.92,12.5,12.5,12.58,133000,200,0.36%,0.00%,0.0327,1.05,0.2627,Utilities,72864277137.50,42636477475.00,5829142171.0,3410918198.0,-0.0587,-0.0487,-0.053,-0.0436,-0.1054,-0.075,-0.1307,,,,,,,,1,0.41999999999999993,12.64,0,0,0,,20.151063593968203,Liquid,Down,-12264400.0,,,,,,,,,,,,,,-0.003516666666666658
5099,CAPITALA,-0.0256,0.38,-0.010,62,1,45807100.0,17985677.0,1.484,Loss,0.0,,0.39,0.39,0.41,0.38,0.38,0.385,1141500,58800,1.67%,0.00%,0.07690000000000001,0.9,0.3187,Consumer Products & Services,1663191843.96,1044210816.00,4376820642.0,2747923200.0,-0.5503,-0.5847,-0.6042000000000001,-0.522,-0.5632,-0.6415000000000001,-0.62,,,,,,,-1,0,0.02999999999999997,0.38999999999999996,0,0,0,,17.981731778843553,Norm,Down,-45807100.0,,1.0,,,,1.0,Imminent,,,,,,,0.007465174129353234
4715,GENM,-0.0091,2.17,-0.020,61,-2,43064500.0,93618945.0,80.37,49.318,0.0184,1.039,2.18,2.19,2.21,2.17,2.16,2.19,188000,200000,2.95%,0.00%,0.0183,1.61,0.40549999999999997,Consumer Products & Services,12298999560.61,3165578312.33,5667741733.0,1458791849.0,-0.0766,-0.0805,-0.0726,0.058499999999999996,0.069,0.056799999999999996,-0.018000000000000002,,,,,,,0,0,0.040000000000000036,2.183333333333333,0,0,0,,19.83947410104114,Liquid,Flat,-43064500.0,,0.7,,,,0.7,Imminent,,,,,,,0.007465174129353234
0383,PSP,-0.0938,0.145,-0.015,60,5,112730600.0,17364304.0,11.153,11.153,0.0,,0.16,0.16,0.16,0.14,0.14,0.145,1874100,427000,10.55%,0.00%,0.125,0.0,-0.09910000000000001,Unclassified,154976217.50,154976217.50,1068801500.0,1068801500.0,-0.09380000000000001,-0.09380000000000001,-0.09380000000000001,-0.09380000000000001,-0.09380000000000001,-0.09380000000000001,-0.09380000000000001,,,,,,,,0,0.01999999999999999,0.14833333333333334,0,0,0,,16.95450151595245,Norm,Plunge,-56365300.00000024,,,,,,,,,,,,,,
0166,INARI,-0.0212,1.85,-0.040,59,-1,17200600.0,32152100.0,28.461,31.896,0.0297,2.541,1.9,1.89,1.92,1.85,1.84,1.85,291200,170000,0.55%,0.00%,0.037000000000000005,0.63,0.4569,Technology,7039479398.15,5752577321.75,3805123999.0,3109501255.0,-0.2227,-0.23550000000000001,-0.23870000000000002,-0.0834,-0.0834,-0.3563,-0.3815,,,,,,,,1,0.06999999999999984,1.8733333333333333,0,0,0,,18.953638323726924,Liquid,Down,-17200600.0,,,,,,,,,,,,,,0.011600934579439254
1155,MAYBANK,-0.0019,10.24,-0.020,54,-4,11408500.0,116386892.0,11.92,12.248,0.0605,1.334,10.26,10.26,10.26,10.16,10.18,10.26,50000,1500,0.10%,0.00%,0.0098,0.83,0.3859,Financial Services,123708501145.60,120320856033.28,12080908315.0,11750083597.0,0.026099999999999998,0.034300000000000004,0.0323,0.0558,0.08839999999999999,0.0653,0.0632,,,,,,,1,1,0.09999999999999964,10.22,1,0,0,,20.9465832979747,Liquid,Flat,6845100.000000081,,,,,,,,0.7808,0.7808,Buildup,1.1224,1.1224,Strong_Base,-0.0015461538461538358
6742,YTLPOWR,0.0031,3.26,+0.010,51,0,4553500.0,14821316.0,11.319,11.241,0.0368,1.275,3.26,3.25,3.27,3.24,3.25,3.26,18000,1000,0.16%,0.00%,0.0092,0.31,0.6793,Utilities,28125278353.48,9315838272.52,8627385998.0,2857619102.0,-0.0843,-0.14880000000000002,-0.16620000000000001,-0.2069,-0.0883,0.04,-0.24710000000000001,,,,,,,1,1,0.029999999999999805,3.2566666666666664,1,0,0,,19.365540255582307,Liquid,Flat,1517833.3333332436,,,,,,,,,,,,,,-0.003516666666666658
0382,FOODIE,0.1028999999999999,0.375,+0.035,46,0,13647000.0,4870675.0,31.25,46.875,0.0,31.25,0.34,0.34,0.375,0.335,0.37,0.375,132000,345700,5.31%,0.00%,0.1177,0.31,0.1035,Telecommunications & Media,333000000.00,96387637.50,888000000.0,257033700.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,,,,,,,0,0.03999999999999998,0.36166666666666664,1,0,0,,16.231820896150545,Norm,Spike,13647000.0,,,,,,,,,,,,,,0.006564516129032255
5326,99SMART,0.0115,3.53,+0.040,38,1,8402600.0,29543547.0,50.428,58.833,0.006500000000000001,16.045,3.49,3.49,3.56,3.45,3.52,3.53,1100,5000,0.60%,0.00%,0.0315,1.21,-0.3639,Consumer Products & Services,29652000000.00,4910830100.00,8400000000.0,1391170000.0,0.051399999999999994,0.051399999999999994,0.1539,0.4215,0.6453,0.5349,0.45409999999999995,,,,,,,,0,0.10999999999999988,3.513333333333333,1,0,0,,19.42823337016419,Liquid,Flat,3819363.6363635934,,,,,,,,,,,,,,0.007465174129353234
3182,GENTING,0.0,3.27,0.000,34,1,3436200.0,11180063.0,116.785,14.279,0.015300000000000001,0.4,3.26,3.27,3.29,3.24,3.25,3.27,25000,1000,0.16%,0.00%,0.015300000000000001,0.57,0.2144,Consumer Products & Services,12591383843.73,6876751964.04,3850576099.0,2102982252.0,-0.0151,-0.0354,-0.0466,0.172,0.0381,-0.1331,-0.1398,,,,,,,0,1,0.04999999999999982,3.266666666666667,1,0,0,,inf,Liquid,Flat,687239.9999999878,0.6,,,,,0.6,Recursor,,,,,,,0.007465174129353234
