Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
09988,BABA-W,0.0044,159.1,+0.700,94,0,138827373.0,22168296850.0,18.658,21.628,0.0123,2.729,158.9,158.4,162.8,156.6,159.1,159.2,756900,21400,0.73%,-0.38%,0.0391,0.87,0.8154,online retailer,3034455669104.40,3034455669104.40,19072631484.0,19072631484.0,0.0529,0.2071,0.3483,0.418,0.2415,0.9691,0.9777,,,,,,,,1,6.200000000000017,159.5,0,0,0,,26.247791973564983,Liquid,-26869814.129032567,,,,,,,,,,,,,,0.025164285714285722
01810,XIAOMI-W,-0.0026,56.7,-0.150,73,1,174859789.0,9864305120.0,36.16,57.739,0.0,5.33,57.4,56.85,57.4,55.7,56.6,56.7,13400,2039000,0.67%,0.71%,0.029900000000000003,1.2,-0.8845999999999999,Consumer Telecommunication Equipment,1475668742738.40,1475668742738.40,26025903752.0,26025903752.0,0.0281,0.056799999999999996,0.079,-0.0034999999999999996,0.0967,1.9501,0.6435,,,,,,,0,0,1.6999999999999957,56.6,1,0,0,,25.31958863570454,Liquid,30857609.82352993,,0.7,,,,0.7,Imminent,,,,,,,0.0050799999999999925
09992,POP MART,0.0157,271.4,+4.200,67,-1,19029504.0,5106019525.0,49.033,107.998,0.0033,23.432,261.2,267.2,273.8,261.0,271.4,271.6,45000,200,1.42%,-0.07%,0.0479,0.94,0.161,Toys & Leisure,364474770910.00,364474770910.00,1342943150.0,1342943150.0,-0.0195,-0.1234,-0.15289999999999998,0.0727,0.7759999999999999,4.6528,2.0576,,,,,,,,1,12.800000000000011,268.7333333333333,1,0,0,,24.35233195342104,Liquid,11893439.999999905,,,,,,,,,,,,,,0.06388
03690,MEITUAN-W,0.0076,106.3,+0.800,55,0,64899879.0,6880077370.0,20.075,16.801,0.0,3.213,105.6,105.5,107.6,104.3,106.2,106.3,51500,211800,1.06%,0.19%,0.0313,0.61,-0.4218,online retailer,649609272003.00,649609272003.00,6111093810.0,6111093810.0,0.10099999999999999,0.032,-0.10220000000000001,-0.18230000000000002,-0.3471,-0.1358,-0.2993,,,,,,,,0,3.299999999999997,106.06666666666666,1,0,0,,24.821473633641734,Liquid,13766641.000000067,,,,,,,,,,,,,,0.025164285714285722
01211,BYD COMPANY-100,0.0062,113.5,+0.700,54,1,32179625.0,3636866080.0,22.395,23.804,0.0127,4.484,112.2,112.8,113.8,111.4,113.4,113.5,4800,883000,0.87%,0.80%,0.0213,0.74,-0.9571999999999999,Automobiles,1034801923627.50,418065900000.00,9117197565.0,3683400000.0,0.0861,0.0748,-0.006999999999999999,-0.0971,-0.1552,0.4461,0.2983,,,,,,,0,0,2.3999999999999915,112.89999999999999,1,0,0,,24.38327873291319,Liquid,24134718.750000045,,0.7,,,,0.7,Imminent,,,,,,,0.0021799999999999996
00981,SMIC,0.0036,69.75,+0.250,53,-1,151250095.0,10678918079.0,123.233,145.920,0.0,3.375,71.1,69.5,72.5,68.65,69.75,69.8,64000,3500,2.52%,0.00%,0.0554,1.15,0.1759,Semiconductors,557947685756.25,418478197963.50,7999249975.0,5999687426.0,0.1116,0.1882,0.22579999999999997,0.5674,0.38530000000000003,3.4712,1.1934,,,,,,,,1,3.8499999999999943,70.3,0,0,1,,25.645673513384402,Liquid,-64821469.285714604,,,,,,,,,,,,,,-0.0074333333333333335
00700,TENCENT,0.0008,642.5,+0.500,35,0,20805608.0,13371042984.0,25.81,28.089,0.006999999999999999,4.816,647.0,642.0,647.0,638.0,642.5,643.0,208800,14000,0.23%,-0.31%,0.013999999999999999,1.01,0.5733,Digital Solution Service,5886900558735.00,5886900558735.00,9162491142.0,9162491142.0,-0.0016,0.0611,0.0708,0.25239999999999996,0.2735,0.7351000000000001,0.5576,,,,,,,0,1,9.0,642.5,0,0,0,,26.46979872127628,Liquid,0.0,,,,,,,,,,,,,,4.7499999999999976e-05
00020,SENSETIME-W,0.0458,2.74,+0.120,31,2,1875548550.0,5099598017.0,,Loss,0.0,4.335,2.62,2.62,2.79,2.59,2.73,2.74,5378000,2411000,4.85%,0.36%,0.07629999999999999,1.0,-0.4229,Digital Solution Service,105966864120.00,105966864120.00,38674038000.0,38674038000.0,0.21239999999999998,0.3909,0.4891,0.8639,0.8389,1.6346,0.8389,,,,,,,,0,0.20000000000000018,2.706666666666667,1,0,0,,23.19035457945805,Liquid,937774275.0000042,,,,,,,,,,,,,,4.7499999999999976e-05
09660,HORIZONROBOT-W,-0.0342,10.44,-0.370,31,0,254036577.0,2656184304.0,59.657,57.049,0.0,11.574,10.9,10.81,10.93,10.2,10.43,10.44,157200,11368200,1.83%,0.00%,0.0675,0.93,-0.4802,Digital Solution Service,144920706040.08,144920706040.08,13881293682.0,13881293682.0,0.0215,0.0642,0.3629,0.5842,0.3629,1.6165,1.9,,,,,,,,0,0.7300000000000004,10.523333333333333,0,0,0,,23.33242469036234,Liquid,-86998827.73972598,,,,,,,,,,,,,,4.7499999999999976e-05
09888,BIDU-SW,-0.0098,131.5,-1.300,29,-2,39938270.0,5275635740.0,11.836,14.095,0.0,1.199,132.3,132.8,135.7,130.4,131.5,131.6,30550,8300,1.45%,0.08%,0.039900000000000005,0.91,-0.19219999999999998,Interactive media and services,361646982592.00,361646982592.00,2750167168.0,2750167168.0,0.1425,0.3557,0.5353,0.5335,0.38280000000000003,0.6027,0.5901,,,,,,,-1,0,5.299999999999983,132.53333333333333,0,0,0,,24.572730079030762,Liquid,-23360120.188679274,,0.7,,,,0.7,Imminent,,,,,,,-0.005921428571428564
