Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
D05,DBS,0.0121,55.98,+0.670,100,0,7923100.0,441225202.0,14.654,14.654,0.0509,2.306,55.01,55.31,55.98,55.01,55.98,55.99,11400,14800,0.39%,0.00%,0.0175,1.43,-0.1298,Banks,158847668949.24,114280786427.58,2837578938.0,2041457421.0,0.030699999999999998,0.0063,-0.031200000000000002,0.0088,0.1283,0.3189,-0.0067,,,,,,,0,0,0.9699999999999989,55.656666666666666,1,0,0,,22.95408237111066,Liquid,Flat,7923100.0,,0.7,,,,0.7,Imminent,,,,1.052,1.052,Strong_Base,0.004185714285714286
C6L,SIA,0.0,6.54,0.000,35,1,5480200.0,35737175.0,17.301,7.667,0.0535,1.3,6.54,6.54,6.59,6.48,6.53,6.54,35500,236500,0.35%,0.00%,0.0168,0.55,-0.7390000000000001,Transportation,20626403223.90,10178205538.14,3153884285.0,1556300541.0,0.0077,-0.043899999999999995,-0.052199999999999996,0.0381,0.015700000000000002,0.0277,0.0219,,,,,,,0,0,0.10999999999999943,6.536666666666666,1,0,0,,inf,Liquid,Flat,498199.99999999197,,0.7,,,,0.7,Imminent,,,,,,,0.0020937499999999815
Z74,Singtel,0.0161,5.04,+0.080,33,10,16358700.0,81989347.0,13.621,21.087,0.024399999999999998,3.065,4.95,4.96,5.04,4.95,5.03,5.04,8000,491900,0.21%,0.00%,0.0182,0.82,-0.968,Telecommunication Services,83077480170.72,40201684377.12,16483627018.0,7976524678.0,0.0182,0.0265,0.008,0.10529999999999999,0.1812,0.5602,0.10769999999999999,,,,,,,0,0,0.08999999999999986,5.010000000000001,1,0,0,,20.321474529573592,Liquid,Flat,16358700.0,,0.7,,,,0.7,Imminent,,,,,,,0.009766666666666667
O39,OCBC Bank,0.0058,20.75,+0.120,30,3,3518900.0,72957815.0,12.73,12.730,0.0395,1.492,20.65,20.63,20.8,20.64,20.75,20.76,34700,10000,0.11%,0.00%,0.0078000000000000005,0.61,0.5526,Banks,93201635389.25,67033372024.75,4491645079.0,3230523953.0,0.014199999999999999,-0.0086,-0.0473,0.0674,0.2622,0.306,0.0501,,,,,,,0,1,0.1700000000000017,20.73,1,0,0,,21.278479720794863,Liquid,Flat,1319587.4999999707,0.6,,,,,0.6,Recursor,,,,,,,0.004185714285714286
U11,UOB,0.0053,36.35,+0.190,23,3,2036100.0,73873472.0,13.218,13.218,0.0487,1.171,36.16,36.16,36.46,36.09,36.35,36.36,37000,3500,0.18%,0.00%,0.0102,0.61,0.8271999999999999,Banks,60056379500.00,41921215428.65,1652170000.0,1153265899.0,0.023700000000000002,0.0014000000000000002,-0.0793,0.046,0.050300000000000004,0.037599999999999995,0.0368,,,,,,,0,1,0.36999999999999744,36.300000000000004,1,0,0,,21.576956258102932,Liquid,Flat,825445.9459459438,0.6,,,,,0.6,Recursor,,,,,,,0.004185714285714286
BS6,YZJ Shipbldg SGD,-0.0126,3.93,-0.050,22,0,15322000.0,59931044.0,9.751,9.751,0.0313,2.599,3.96,3.98,3.96,3.88,3.92,3.93,43300,7400,0.61%,0.00%,0.020099999999999996,0.6,0.7081000000000001,Aerospace & Defense,15466864770.00,9928528206.15,3935589000.0,2526343055.0,-0.0415,-0.11289999999999999,0.1525,0.1293,0.2018,0.7515999999999999,0.1293,,,,,,,1,1,0.10000000000000009,3.9233333333333333,1,0,0,,20.049502821120218,Liquid,Flat,3830500.000000085,,,,,,,,,,,,,,-0.0015166666666666835
S68,SGX,0.0288,18.93,+0.530,20,17,4777300.0,89399233.0,31.237,31.393,0.0208,8.866,18.47,18.4,18.93,18.33,18.84,18.93,200,1200,0.45%,0.00%,0.0326,1.28,-0.7143,Capital Markets,20267990894.61,20063030730.30,1070680977.0,1059853710.0,0.08109999999999999,0.0482,0.0199,0.132,0.1359,0.5096,0.1226,,,,,,,,0,0.6000000000000014,18.73,1,0,0,,19.76404792799806,Liquid,Up,4777300.0,,,,,0.9,0.9,Momentum,,,,,,,0.013600000000000001
S63,ST Engineering,0.0118999999999999,11.01,+0.130,19,-3,4858500.0,53506565.0,74.897,74.897,0.0154,13.329,10.82,10.88,11.23,10.76,10.98,11.01,12100,1900,0.32%,0.00%,0.0432,0.61,0.7286,Aerospace & Defense,34306626565.50,16633583271.06,3115951550.0,1510770506.0,0.026099999999999998,0.0741,0.0805,0.3394,0.2967,0.764,0.30760000000000004,,,,,,,,1,0.47000000000000064,11.0,1,0,0,,19.94298077074849,Liquid,Flat,310117.0212765887,,,,,,,,,,,,,,-0.0015166666666666835
RE4,Geo Energy Res,-0.0093,0.535,-0.005,18,-7,37921600.0,20721416.0,21.4,21.400,0.015,1.621,0.55,0.54,0.565,0.525,0.535,0.54,558100,349200,6.09%,0.00%,0.0741,1.27,0.2302,Other Energy Sources,913891347.41,332933287.88,1708208126.0,622305211.0,0.1889,0.2892,0.24420000000000003,0.2588,0.205,0.7115,0.2738,,,,,,,,1,0.039999999999999925,0.5416666666666666,0,0,0,,18.695646392458915,Liquid,Flat,-18960799.999999948,,,,,,,,,,,,,,-0.0093
BN4,Keppel,0.0098999999999999,12.19,+0.120,18,1,2320000.0,28088392.0,28.283,28.283,0.0279,2.019,12.0,12.07,12.19,11.97,12.19,12.2,500,31000,0.17%,0.00%,0.0182,0.41,-0.9682999999999999,Conglomerates,21942602515.13,16960555061.58,1800049427.0,1391349882.0,0.0313,-0.0225,-0.0371,0.21170000000000003,0.3821,0.8894,0.1778,,,,,,,0,0,0.21999999999999886,12.116666666666667,1,0,0,,19.985583484645435,Liquid,Flat,2320000.0,,0.7,,,,0.7,Imminent,,,,,,,-0.0034166666666666837
