Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
D05,DBS,-0.0065,53.7,-0.350,97,0,4287100.0,230266819.0,13.639,13.629,0.0453,2.222,53.81,54.05,53.95,53.49,53.7,53.71,5000,4100,0.21%,0.00%,0.0085,1.18,0.0989,Banks,152394363496.80,109048964181.60,2837883864.0,2030706968.0,0.0174,0.0199,0.0499,0.1297,0.2529,0.4721,0.2853,,,,,,,0,1,0.5599999999999952,53.71333333333333,0,0,0,,22.643164662606644,Liquid,-372791.30434781744,,,,,,,,,,,,,,0.002025
C6L,SIA,-0.0015,6.73,-0.010,41,0,5082000.0,34253433.0,8.518,7.889,0.0713,1.268,6.75,6.74,6.76,6.71,6.72,6.74,58500,21400,0.34%,0.00%,0.0074,1.03,0.4643,Transportation,20020971769.72,9944535296.97,2974884364.0,1477642689.0,0.013600000000000001,0.0322,0.0322,0.0352,0.0291,0.10710000000000001,0.09300000000000001,,,,,,,0,1,0.04999999999999982,6.733333333333333,0,0,0,,20.42440738299756,Liquid,-1016399.9999998917,,,,,,,,,,,,,,0.00440454545454545
O39,OCBC Bank,-0.003,16.85,-0.050,35,3,3518000.0,59240700.0,10.465,10.089,0.0504,1.251,16.88,16.9,16.89,16.79,16.84,16.85,42100,28600,0.11%,0.00%,0.0059,0.95,0.191,Banks,75648578983.50,54442712055.95,4489529910.0,3231021487.0,0.0018,0.0042,0.024900000000000002,0.0167,0.0559,0.1771,0.0713,,,,,,,1,1,0.10999999999999943,16.843333333333334,1,0,0,,21.300499150621732,Liquid,703600.0000001,,,,,,,,,,,1.102,1.102,Strong_Base,0.002025
BS6,YZJ Shipbldg SGD,0.0115,3.52,+0.040,29,1,10455500.0,36856844.0,10.085,11.210,0.0335,2.739,3.51,3.48,3.55,3.49,3.52,3.53,74100,79300,0.41%,0.00%,0.0172,0.62,-0.0339,Aerospace & Defense,13853273280.00,8892727553.60,3935589000.0,2526343055.0,0.0765,0.121,0.044500000000000005,0.3696,0.5928,0.4412,0.24359999999999998,,,,,,,0,0,0.06999999999999984,3.52,0,0,0,,19.619098204988973,Liquid,0.0,,0.7,,,,0.7,Imminent,,,,,,,0.01006
BN4,Keppel,0.0051,9.89,+0.050,27,3,2764100.0,27331817.0,18.014,19.354,0.0344,1.679,9.89,9.84,9.92,9.85,9.89,9.9,100,36100,0.20%,0.00%,0.0070999999999999995,0.9,-0.9945,Conglomerates,17845669502.69,13813460871.44,1804415521.0,1396709896.0,0.0313,0.0977,0.10869999999999999,0.20550000000000002,0.4913,0.5942000000000001,0.515,,,,,,,0,0,0.08000000000000007,9.886666666666667,1,0,0,,20.16255839418161,Liquid,394871.4285714887,,0.7,,,,0.7,Imminent,,,,1.1314,1.1314,Strong_Base,-0.0012999999999999878
U11,UOB,-0.0011,34.9,-0.040,26,1,1255500.0,43818830.0,9.971,9.858,0.0516,1.15,34.97,34.94,35.09,34.82,34.89,34.91,2100,11800,0.11%,0.00%,0.0077,0.52,-0.6978,Banks,57940246506.70,40406789997.10,1660178983.0,1157787679.0,0.0101,0.0032,0.009300000000000001,-0.0105,0.0175,0.15689999999999998,0.0241,,,,,,,0,0,0.2700000000000031,34.93666666666667,0,0,0,,21.466255437798672,Liquid,-511500.0000000245,,0.7,,,,0.7,Imminent,,,,,,,0.002025
F34,Wilmar Intl,-0.0032,3.14,-0.010,23,-3,4790200.0,15024342.0,13.083,12.313,0.049699999999999994,0.73,3.15,3.15,3.15,3.12,3.13,3.14,110000,97200,0.27%,0.00%,0.0095,0.55,0.061799999999999994,Consumer Packaged Goods,19602181638.84,5586874183.16,6242733006.0,1779259294.0,0.0572,0.0941,0.1018,0.0793,0.0405,0.0278,0.060899999999999996,,,,,,,1,1,0.029999999999999805,3.1366666666666667,1,0,0,,19.347445813147946,Liquid,1596733.3333333805,,,,,,,,,,,,,,0.0009695652173913042
U96,Sembcorp Ind,-0.0076,6.55,-0.050,23,1,3849500.0,25200497.0,11.801,11.738,0.0351,2.233,6.6,6.6,6.61,6.51,6.54,6.55,1800,59400,0.45%,0.00%,0.0152,1.15,-0.9412,Conglomerates,11642414797.40,5671874905.00,1777467908.0,865935100.0,0.0171,0.0447,0.08800000000000001,-0.14800000000000002,0.0115,0.3533,0.23559999999999998,,,,,,,0,0,0.10000000000000053,6.5566666666666675,0,0,0,,19.738969891428855,Liquid,-769900.0000000137,,0.7,,,,0.7,Imminent,,,,,,,-0.0012999999999999878
Z74,Singtel,0.0046999999999999,4.31,+0.020,21,1,13368600.0,57696333.0,18.033,18.033,0.0269,2.748,4.31,4.29,4.34,4.29,4.3,4.31,389900,282300,0.17%,0.00%,0.011699999999999999,0.82,0.16010000000000002,Telecommunication Services,71170282400.33,34556155126.93,16512826543.0,8017669403.0,0.009399999999999999,0.0213,0.0436,0.0775,0.19149999999999998,0.4523,0.43520000000000003,,,,,,,0,1,0.04999999999999982,4.313333333333333,0,0,0,,20.487192175345154,Liquid,-2673720.00000019,,,,,,,,,,,,,,0.006687499999999975
5E2,Seatrium Ltd,0.0,2.18,0.000,19,-7,5235300.0,11417519.0,27.948,47.391,0.0069,1.127,2.19,2.18,2.19,2.17,2.18,2.19,65400,398300,0.25%,0.00%,0.0092,0.47,-0.7179000000000001,Oil & Gas,7382643740.68,4582250904.08,3386533826.0,2101949956.0,0.0332,0.028300000000000002,-0.0802,-0.0684,0.0431,0.1563,0.0613,,,,,,,0,0,0.020000000000000018,2.1799999999999997,1,0,0,,inf,Liquid,1.1624701201640155e-07,,0.7,,,,0.7,Imminent,,,,,,,-0.011958620689655164
