Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
600118,China Spacesat,0.0417,121.52,+4.86,66,1,1957532.0,22739661505.0,2480.0,5063.333,0.0001,22.625,121.0,116.66,127.77,104.99,121.52,121.53,2218,51,16.55%,0.64%,0.1953,1.4,0.777,Aerospace Equipment,143696079685.20,143696079685.20,1182489135.0,1182489135.0,0.1356,0.519,1.3324,2.3085,3.3681,3.4529,0.2798,,,,,,,1,1,22.78,118.09333333333332,1,0,1,,26.1785014549609,Liquid,Up,883381.4293239685,,,,,,,,,,,,,,-0.09028333333333333
300058,BlueFocus Intelligent Communications Group,0.0112,20.85,+0.23,63,-1,13893685.0,29820947762.54,,Loss,0.0,9.434,22.5,20.62,23.87,18.66,20.85,20.86,14154,17694,39.92%,-0.05%,0.2527,1.25,-0.2237,Advertising & Marketing,74856112582.95,72558620454.30,3590221227.0,3480029758.0,0.5264,1.3533000000000002,1.3506,2.4236,2.1259,2.1455,0.8099,,,,,,,,0,5.210000000000001,21.12666666666667,0,0,1,,26.220709768208152,Liquid,Flat,-2213389.357005753,,,,,,,,,,,,,,0.01970588235294118
002202,Goldwind Science & Technology,-0.0336,33.95,-1.18,62,0,8963325.0,30088791029.09,54.06,77.159,0.0040999999999999995,3.734,36.0,35.13,37.03,31.62,33.95,33.96,25249,38,26.65%,0.41%,0.154,1.57,0.5257000000000001,Wind Power Equipment,143441046615.65,114208023424.95,4225067647.0,3364006581.0,0.4146,0.7242000000000001,0.9994,1.2785,2.5327,2.3316999999999997,0.6642,,,,,,,,1,5.41,34.2,0,0,1,,25.961445397284354,Liquid,Down,-1242605.1293900125,,,,,,,,,,,,,,-0.03709090909090909
000547,"Addsino Co.,Ltd.",-0.1,36.0,-4.00,60,0,2899162.0,10559361547.5,,Loss,0.0,12.24,38.19,40.0,38.2,36.0,0.0,36.0,0,389184,18.24%,0.00%,0.055,0.59,-1.0,Military Electronics,57544857684.00,57208358232.00,1598468269.0,1589121062.0,0.056299999999999996,0.2784,0.6893,3.8127999999999997,3.6154,3.9248000000000003,0.0906,,,,,,,,,4.0,36.733333333333334,0,0,0,,,,Plunge,-2899162.0,,,,,,,,,,,,,,-0.05622631578947367
601899,Zijin Mining Group,0.0263,38.24,+0.98,49,1,3107782.0,11880717250.0,22.323,31.734,0.0131,6.058,37.4,37.26,38.9,37.3,38.23,38.24,750,2890,1.51%,0.10%,0.0429,1.01,0.1638,Industrial Metals,1016791395273.60,787778153673.60,26589733140.0,20600893140.0,0.017,0.1405,0.20629999999999998,0.2675,1.0286,1.6156,0.1094,,,,,,,,1,1.6400000000000006,38.14666666666667,1,0,0,,25.312106393287024,Liquid,Up,543861.8500000155,,,,,,,,,,,,,,0.004980645161290329
601698,China Satellite Communications,-0.1,48.49,-5.39,46,2,1948845.0,9659605903.0,794.918,448.981,0.0007000000000000001,12.906,53.87,53.88,53.87,48.49,0.0,48.49,0,152279,4.61%,0.00%,0.0999,0.69,-1.0,Aerospace Equipment,204840448627.88,204840448627.88,4224385412.0,4224385412.0,0.1217,0.7128,1.111,1.3505,1.4602000000000002,1.3807,0.35710000000000003,,,,,,,,,5.390000000000001,50.28333333333333,0,0,1,,,,Plunge,-1948845.0,,,,,,,,,,,,,,-0.09028333333333333
002594,BYD Company Limited,-0.0029,97.19,-0.28,42,-2,498723.0,4905229941.76,23.107,22.013,0.013600000000000001,4.03,99.0,97.47,99.6,96.88,97.18,97.19,31,397,1.43%,0.14%,0.0279,1.16,-0.8532,Passenger Cars,886100431342.35,338925032777.37,9117197565.0,3487241823.0,-0.027999999999999997,-0.0282,0.002,-0.0693,-0.1002,0.0462,-0.0054,,,,,,,0,0,2.719999999999999,97.88999999999999,0,0,0,,25.910608570556306,Liquid,Flat,-385043.492647058,,0.7,,,,0.7,Imminent,,,,,,,-0.017025
002131,"Leo Group Co.,Ltd.",0.0999,9.03,+0.82,32,-1,583535.0,526932457.17,125.416,Loss,0.0039000000000000003,4.63,9.03,8.21,9.03,9.03,9.03,0.0,2511246,0,1.00%,0.00%,0.0,0.04,1.0,General Equipment,61149161688.09,52823006293.26,6771778703.0,5849723842.0,0.36200000000000004,0.7534000000000001,0.7332,0.8675,1.4371,1.9542,0.6011,,,,,,,,1,0.8199999999999985,9.03,0,0,,,,,Spike,,,,,,,,,,,,,,,-0.020365454545454544
600089,"TBEA Co., Ltd.",0.1001,27.37,+2.49,32,87,4602030.0,11912695024.0,25.992,33.459,0.0091,2.009,24.86,24.88,27.37,24.18,27.37,0.0,213410,0,9.11%,0.00%,0.1282,1.72,1.0,Power Grid Equipment,138294932668.27,138294932668.27,5052792571.0,5052792571.0,0.1632,0.16670000000000001,0.1495,0.4489,1.2325,1.1914,0.2318,,,,,,,,1,3.1900000000000013,26.30666666666667,1,0,0,,,,Spike,4602030.0,,,,,,,,,,,,,,0.014889999999999992
603986,GigaDevice Semiconductor Inc.,0.0064,263.5,+1.67,32,1,461518.0,12238674369.0,129.995,159.600,0.0013,9.615,266.0,261.83,275.0,257.49,263.49,263.5,1,474,6.91%,0.00%,0.0669,1.07,-0.37920000000000004,Semiconductors,175978303988.50,175977101111.00,667849351.0,667844786.0,0.0507,0.1609,0.2554,0.3096,1.2331999999999999,1.4750999999999999,0.2299,,,,,,,,0,17.50999999999999,265.33,0,0,1,,26.791535831625822,Liquid,Flat,-144702.10279840123,,,,,,,,,,,,,,-0.037364999999999995
600519,Kweichow Moutai,-0.0086,1411.0,-12.23,31,-1,39169.0,5555633779.0,19.626,20.491,0.0366,7.781,1426.79,1423.23,1429.52,1408.99,1411.0,1411.01,41,4,0.31%,-0.04%,0.0144,1.19,0.2,Liquor,1766953273365.00,1766953273365.00,1252270215.0,1252270215.0,-0.011899999999999999,-0.0022,0.0102,-0.013999999999999999,0.0134,-0.0417,0.0246,,,,,,,0,1,20.529999999999973,1416.5033333333333,0,0,0,,26.704842865934264,Liquid,Flat,-31499.278616658572,,,,,,,,,,,,,,-0.014287499999999988
603259,WuXi AppTec,0.06,104.6,+5.92,31,14,924548.0,9653875040.0,20.815,33.028,0.0127,4.372,101.8,98.68,106.5,101.66,104.59,104.6,135,1301,3.74%,0.08%,0.049100000000000005,1.95,0.038900000000000004,Medical Services,312100998413.00,258705113731.60,2983757155.0,2473280246.0,0.0868,0.1284,0.11220000000000001,0.0828,0.2966,0.9603,0.154,,,,,,,,1,7.819999999999993,104.25333333333333,1,0,0,,25.21080094309352,Liquid,Bull,198663.20661156857,,,,,,,,,,,,,,0.05189583333333333
000901,Aerospace Hi-Tech Holding Group,-0.1,31.5,-3.50,30,9,730141.0,2321493345.73,212.837,2100.000,0.0,5.818,33.78,35.0,33.78,31.5,0.0,31.5,0,182569,9.15%,0.00%,0.06509999999999999,0.46,-1.0,Auto Parts,25143344289.00,25143091501.50,798201406.0,798193381.0,0.0949,0.2535,0.35369999999999996,0.9301,1.4667,1.8715000000000002,0.10640000000000001,,,,,,,,,3.5,32.26,0,0,0,,,,Plunge,-730141.0,,,,,,,,,,,,,,-0.017010344827586205
002230,"Iflytek Co.,ltd.",0.0216,60.89,+1.29,29,3,2235856.0,13858254113.94,168.204,251.611,0.0016,7.908,61.02,59.6,65.0,60.8,60.89,60.9,3420,2329,10.21%,0.00%,0.0705,1.82,0.17,Software Development,140768393848.77,133303457647.57,2311847493.0,2189250413.0,0.12990000000000002,0.24670000000000003,0.22519999999999998,0.18600000000000003,0.2792,0.2627,0.2108,,,,,,,-1,1,5.399999999999999,62.23,0,0,1,,25.73261956464727,Liquid,Up,-2140033.5999999964,,,,,,,,,,,,,,-0.008266666666666655
600879,China Aerospace Times Electronics,-0.1001,28.4,-3.16,29,-3,7297108.0,21247934093.0,481.355,171.084,0.0018,4.514,32.23,31.56,32.24,28.4,0.0,28.4,0,118208,22.12%,0.00%,0.1217,1.39,-1.0,Aerospace Equipment,93700101085.60,93700101085.60,3299299334.0,3299299334.0,0.1868,0.4587,0.975,1.5678,1.8147,2.1874000000000002,0.3321,,,,,,,,,3.8400000000000034,29.679999999999996,0,0,0,,,,Plunge,-7297108.0,,,,,,,,,,,,,,-0.09028333333333333
002195,Shanghai Stonehill Technology,0.0527,11.99,+0.60,29,-7,19339250.0,23271502070.37,399.666,1998.333,0.0,6.808,12.5,11.39,12.5,11.0,11.99,12.0,79086,51662,34.53%,0.00%,0.1317,1.89,0.18,IT Services,67989950805.04,67159127926.88,5670554696.0,5601261712.0,0.39740000000000003,0.7453,0.7529,0.7129000000000001,1.1259000000000001,2.0202,0.6911,,,,,,,1,1,1.5,11.83,1,0,0,,25.090840488672445,Liquid,Bull,6188560.000000006,,,,,,,,,,,,,,-0.01340307692307692
