Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
1155,MAYBANK,0.0056999999999999,10.54,+0.060,85,0,11391600.0,119633452.0,12.27,12.607,0.0588,1.374,10.48,10.48,10.54,10.46,10.5,10.54,20000,2300,0.10%,0.00%,0.0076,1.14,-0.3549,Financial Services,127332773640.10,123845881112.38,12080908315.0,11750083597.0,0.0233,0.0354,0.0604,0.0766,0.10769999999999999,0.1074,0.0944,,,,,,,0,0,0.0799999999999983,10.513333333333334,1,0,0,,20.81704460880334,Liquid,Flat,11391600.0,,0.7,,,,0.7,Imminent,,,,1.0724,1.0724,Strong_Base,0.0014812499999999973
0166,INARI,0.0171,1.78,+0.030,60,1,6134000.0,10873492.0,27.384,30.689,0.030899999999999997,2.445,1.76,1.75,1.79,1.76,1.78,1.79,117600,37000,0.20%,0.00%,0.0171,0.54,0.33390000000000003,Technology,6773120718.22,5534912233.90,3805123999.0,3109501255.0,-0.02,-0.02,-0.2589,-0.16579999999999998,-0.1114,-0.3822,-0.4004,,,,,,,0,1,0.040000000000000036,1.7766666666666666,1,0,0,,18.089074874840982,Liquid,Flat,2044666.6666666665,,,,,,,,,,,,,,0.004380851063829787
5398,GAMUDA,0.0,4.97,0.000,53,-1,9413200.0,46787713.0,28.895,28.895,0.020099999999999996,2.37,4.97,4.97,4.99,4.94,4.97,4.98,50000,80000,0.18%,0.00%,0.0101,0.59,-0.1777,Construction,29331315739.39,26473508639.06,5901673187.0,5326661698.0,0.024700000000000003,-0.051500000000000004,-0.083,-0.1235,0.0784,0.0599,0.0699,,,,,,,0,0,0.04999999999999982,4.966666666666666,1,0,0,,inf,Liquid,Flat,1882639.9999997995,,0.7,,,,0.7,Imminent,,,,,,,0.000504687499999995
1066,RHBBANK,0.0013,7.74,+0.010,51,2,3292200.0,25422329.0,10.278,10.779,0.0556,1.003,7.73,7.73,7.75,7.67,7.71,7.75,100,8300,0.12%,0.00%,0.0104,0.59,-0.6338,Financial Services,33761212425.00,20484615292.02,4361913750.0,2646591123.0,0.032,0.0588,0.1185,0.1889,0.2552,0.2525,0.2738,,,,,,,1,0,0.08000000000000007,7.72,1,0,0,,19.983604550222488,Liquid,Flat,2469150.000000018,,0.4,,,,0.4,Imminent,,,,,,,0.0014812499999999973
6742,YTLPOWR,0.009,3.36,+0.030,50,3,5740300.0,19187127.0,11.666,11.586,0.035699999999999996,1.315,3.33,3.33,3.38,3.3,3.36,3.38,19900,5000,0.20%,0.00%,0.024,0.75,0.3893,Utilities,28990432675.68,9606400833.12,8628104963.0,2859047867.0,0.0213,0.0182,-0.0968,-0.17859999999999998,-0.13019999999999998,-0.0499,-0.22399999999999998,,,,,,,0,1,0.08000000000000007,3.3466666666666662,1,0,0,,18.83665216084781,Liquid,Flat,2870150.0,0.6,,,,,0.6,Recursor,0.7804,0.7804,Buildup,,,,0.006466666666666659
5347,TENAGA,0.0089,13.66,+0.120,50,-2,5912600.0,80332426.0,17.856,16.905,0.0373,1.611,13.58,13.54,13.66,13.44,13.62,13.68,10000,30800,0.17%,0.00%,0.0163,0.82,-0.5379999999999999,Utilities,79626082055.86,46887477336.68,5829142171.0,3432465398.0,0.0492,0.08070000000000001,0.042699999999999995,0.0546,-0.023799999999999998,0.031400000000000004,-0.05,,,,,,,1,0,0.22000000000000064,13.586666666666668,1,0,0,,20.21824504077967,Liquid,Flat,5912600.0,,0.4,,,,0.4,Imminent,,,,,,,0.006466666666666659
0338,KOPI,-0.0075,1.33,-0.010,44,-2,4692600.0,6337081.0,40.303,40.303,0.0,9.047,1.34,1.34,1.37,1.33,1.33,1.34,21000,12100,0.75%,0.00%,0.029900000000000003,1.03,-0.1466,Consumer Products & Services,2660000000.00,833774737.67,2000000000.0,626898299.0,0.0726,0.0392,0.0233,-0.0286,0.5679,2.0467,2.0467,,,,,,,0,0,0.040000000000000036,1.3433333333333335,0,0,0,,17.854734955879426,Norm,Flat,-4692600.0,,1.0,,,,1.0,Imminent,,,,,,,0.008222699386503066
5296,MRDIY,0.0,1.51,0.000,44,1,14965600.0,22581045.0,23.23,25.166,0.0377,7.259,1.52,1.51,1.54,1.49,1.51,1.52,850100,176100,0.44%,0.00%,0.0331,1.12,0.6222,Consumer Products & Services,14310988747.92,5123880034.36,9477475992.0,3393298036.0,0.0134,0.027200000000000002,-0.024,-0.0424,-0.0683,-0.13140000000000002,-0.1501,,,,,,,,1,0.050000000000000044,1.5133333333333334,0,0,0,,inf,Liquid,Flat,-2993120.0,,,,,,,,,,,,,,0.008222699386503066
0245,MNHLDG,0.0187999999999999,1.63,+0.030,44,2,4781100.0,7722390.0,15.825,20.123,0.0018,3.482,1.63,1.6,1.64,1.59,1.62,1.64,58100,100,1.17%,0.00%,0.0313,0.85,0.07400000000000001,Construction,1072313593.00,666116778.00,657861100.0,408660600.0,0.0316,0.0062,-0.052300000000000006,-0.1283,0.1241,0.4328,0.305,,,,,,,1,0,0.04999999999999982,1.6199999999999999,1,0,0,,17.41098720841272,Norm,Flat,2868659.9999999916,,0.7,,,,0.7,Imminent,,,,,,,0.000504687499999995
1295,PBBANK,-0.0022,4.52,-0.010,41,2,8730300.0,39399725.0,12.216,12.282,0.047599999999999996,1.506,4.52,4.53,4.53,4.5,4.51,4.52,95000,82100,0.06%,0.00%,0.0066,0.52,-0.6548999999999999,Financial Services,87736326642.20,65412481109.12,19410691735.0,14471787856.0,0.011200000000000002,0.0296,0.056100000000000004,0.056100000000000004,0.0675,0.0301,0.0414,,,,,,,1,0,0.03000000000000025,4.516666666666667,1,0,0,,20.50126112503434,Liquid,Flat,2910099.9999996554,,0.4,,,,0.4,Imminent,,,,,,,0.0014812499999999973
