Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
5555,SUNMED,-0.061,2.0,-0.130,100,0,86138100.0,174411038.0,105.263,90.909,0.0,,2.15,2.13,2.16,1.98,2.0,2.01,410000,115000,3.76%,0.00%,0.08449999999999999,0.68,0.5820000000000001,Health Care,23000331116.00,4585460920.00,11500165558.0,2292730460.0,-0.1266,0.37929999999999997,0.37929999999999997,0.37929999999999997,0.37929999999999997,0.37929999999999997,0.37929999999999997,,,,,,,,1,0.18000000000000016,2.046666666666667,0,0,0,,19.99861418036051,Liquid,Bear,-66996300.0,,,,,,,,,,,,,,-0.0018359999999999963
5211,SUNWAY,-0.0289999999999999,5.03,-0.150,37,2,13121900.0,65182110.0,26.335,26.335,0.0159,2.117,5.2,5.18,5.2,4.89,4.9,5.04,2300,2000,0.49%,0.00%,0.0599,1.26,-0.3333,Industrial Products & Services,34004916095.85,13408700262.37,6760420695.0,2665745579.0,-0.0382,-0.0382,-0.0902,-0.1047,-0.1219,0.1298,-0.1016,,,,,,,,0,0.3100000000000005,5.04,0,0,0,,18.710563374712162,Liquid,Down,-1269861.2903225515,,,,,,,,,,,,,,-0.003007305936073055
5183,PCHEM,0.1056,5.97,+0.570,37,0,39940700.0,233638264.0,,Loss,0.0101,1.326,5.3,5.4,6.0,5.24,5.85,6.0,1100,107000,1.43%,0.00%,0.1407,1.52,-0.8549,Industrial Products & Services,47760000000.00,16725612685.05,8000000000.0,2801610165.0,0.029300000000000003,0.2061,0.7502,0.6634,0.4376,0.6884,0.6634,,,,,,,,0,0.7599999999999998,5.736666666666667,1,0,0,,19.304671452468586,Liquid,Spike,36787486.84210523,,,,,,,,,,,,,,-0.003007305936073055
1155,MAYBANK,-0.0172,11.46,-0.200,32,1,15123300.0,173814880.0,13.157,13.157,0.0541,1.481,11.7,11.66,11.72,11.4,11.44,11.48,10200,15000,0.13%,0.00%,0.0274,0.89,-0.49,Financial Services,138447209289.90,134655414657.18,12080908315.0,11750036183.0,0.0017000000000000001,-0.0121,-0.0042,0.125,0.1766,0.19640000000000002,0.125,,,,,,,0,0,0.3200000000000003,11.526666666666666,0,0,0,,20.702208493739,Liquid,Flat,-9452062.499999957,,0.7,,,,0.7,Imminent,,,,,,,-0.01019333333333333
7113,TOPGLOV,0.1515,0.76,+0.100,27,10,143259400.0,103080307.0,44.705,58.461,0.0066,1.285,0.655,0.66,0.765,0.655,0.75,0.76,14100,600,2.89%,0.00%,0.16670000000000001,1.91,0.7223999999999999,Health Care,6093654603.08,3767130449.92,8017966583.0,4956750592.0,0.3945,0.3103,0.3818,0.1783,0.3323,-0.08800000000000001,0.1783,,,,,,,,0,0.10999999999999999,0.7266666666666666,1,0,0,,18.7209566055793,Liquid,Spike,130235818.18181816,,,,,0.9,0.9,Momentum,,,,,,,-0.0018359999999999963
1023,CIMB,-0.0156,7.59,-0.120,26,1,17597500.0,133571605.0,10.411,10.411,0.0524,1.161,7.74,7.71,7.78,7.55,7.54,7.59,4000,8000,0.22%,0.00%,0.0298,0.85,0.6424,Financial Services,81993151925.85,60868391148.84,10802786815.0,8019550876.0,-0.0282,-0.0344,-0.028900000000000002,-0.055999999999999994,0.024399999999999998,0.1661,-0.055999999999999994,,,,,,,0,1,0.23000000000000043,7.640000000000001,0,0,0,,20.237702762533463,Liquid,Flat,-11476630.434782615,0.6,,,,,0.6,Recursor,,,,,,,-0.01019333333333333
6742,YTLPOWR,0.039,3.2,+0.120,26,2,13630000.0,42721636.0,13.114,11.034,0.025,1.289,3.09,3.08,3.21,3.03,3.17,3.2,2000,21400,0.48%,0.00%,0.0584,1.26,-0.3099,Utilities,27649361596.80,9187683452.80,8640425499.0,2871151079.0,0.1073,0.115,0.1429,-0.0332,-0.23629999999999998,-0.0336,-0.0332,,,,,,,,0,0.18000000000000016,3.146666666666667,1,0,0,,18.694603228733854,Liquid,Up,12115555.55555559,,,,,,,,,,,,,,0.0017727272727272728
1066,RHBBANK,-0.0104,8.54,-0.090,23,0,12385700.0,105774842.0,11.105,11.105,0.0504,1.09,8.59,8.63,8.62,8.5,8.54,8.59,100,1000,0.46%,0.00%,0.0139,1.57,-0.10890000000000001,Financial Services,37250743425.00,23056682474.42,4361913750.0,2699845723.0,-0.0023,0.022799999999999997,0.035,0.1545,0.30329999999999996,0.3574,0.1545,,,,,,,0,0,0.13000000000000078,8.553333333333333,0,0,0,,20.263020923191334,Liquid,Flat,-4128566.666666789,,0.7,,,,0.7,Imminent,,,,,,,-0.01019333333333333
5238,AAX,-0.0579,1.14,-0.070,22,-3,64569400.0,75909829.0,2.657,2.657,0.0,7.402,1.24,1.21,1.26,1.12,1.14,1.15,211500,17900,2.74%,0.00%,0.1157,1.33,0.8676999999999999,Consumer Products & Services,3831355760.04,2688282361.08,3360838386.0,2358142422.0,-0.0172,-0.05,-0.32939999999999997,-0.3448,-0.3006,-0.25,-0.3448,,,,,,,,1,0.1399999999999999,1.1733333333333331,0,0,0,,19.05518820784572,Liquid,Bear,-46121000.00000017,,,,,,,,,,,,,,-0.013599999999999994
4677,YTL,0.0,1.75,0.000,17,-8,14574100.0,25082038.0,12.068,10.736,0.0286,1.197,1.77,1.75,1.78,1.68,1.73,1.76,10000,64900,0.36%,0.00%,0.0571,0.68,0.2053,Utilities,20326803875.00,7117517457.75,11615316500.0,4067152833.0,0.060599999999999994,0.0116,-0.0223,-0.1422,-0.3636,-0.1307,-0.1422,,,,,,,1,0,0.10000000000000009,1.7366666666666666,1,0,1,,inf,Liquid,Flat,5829640.0,,0.4,,,,0.4,Imminent,,,,,,,0.0017727272727272728
