Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
UNH,UnitedHealth,-0.0012,271.49,-0.320,94,0,25011098.0,7008899282.0,11.752,17.504,0.0313,2.595,272.095,271.81,273.85,267.0,301.1,301.2,48,70,2.77%,-0.12%,0.0252,1.42,-0.1864,Healthcare Plans,245881332451.25,245155392896.84,905673625.0,902999716.0,0.1096,0.08789999999999999,-0.0576,-0.13449999999999998,-0.4113,-0.5228,-0.4572,301.100,+10.91%,+29.610,300.500,+10.69%,+29.010,1,0,6.850000000000023,270.78000000000003,1,0,0,,26.099125846172136,Liquid,Flat,7777173.538686089,,0.4,,,0.9,0.9,Momentum,,,,,,,-0.0030333333333333336
BLSH,Bullish,0.0975,74.63,+6.630,54,0,32385339.0,2513027519.0,,138.975,0.0,5.57,74.4,68.0,85.0,71.2,75.0,75.53,1179,15,103.18%,-0.15%,0.2029,2.76,0.9749,Software - Infrastructure,10909692441.57,2342397257.15,146183739.0,31386805.0,1.0170000000000001,1.0170000000000001,1.0170000000000001,1.0170000000000001,1.0170000000000001,1.0170000000000001,1.0170000000000001,75.190,+0.75%,+0.560,74.400,-0.31%,-0.230,-1,1,17.0,76.94333333333333,0,1,1,1,21.962175266844902,Liquid,Spike,-16286540.047826117,,,,,,,,,,,,,,-0.014002515723270431
INTC,Intel,0.0738,23.86,+1.640,48,1,188052460.0,4392606677.0,,Loss,0.0052,1.066,21.99,22.22,24.2,21.9,24.3,24.31,75,795,4.41%,0.04%,0.1035,1.44,-0.8276,Semiconductors,104435220000.00,101862941973.64,4377000000.0,4269192874.0,0.2069,0.2051,0.04650000000000001,0.11599999999999999,-0.0406,0.1978,0.19,24.300,+1.84%,+0.440,24.930,+4.48%,+1.070,,0,2.3000000000000007,23.319999999999997,1,0,0,,23.80295111493296,Liquid,Bull,132454341.3913044,,,,,0.9,0.9,Momentum,,,,,,,-0.007999999999999993
CRWV,CoreWeave,-0.155,99.505,-18.255,46,-1,51195165.0,5282038766.0,,Loss,0.0,18.291,115.26,117.76,116.88,98.81,96.49,96.5,140,120,136.52%,0.25%,0.1535,1.81,0.07690000000000001,Software - Infrastructure,48615395467.94,3731437500.00,488572388.0,37500000.0,-0.1782,-0.1281,-0.24739999999999998,0.1492,1.4875999999999998,1.4875999999999998,1.4875999999999998,96.490,-3.03%,-3.015,100.299,+0.80%,+0.794,,1,18.950000000000003,105.065,0,0,1,,24.23970143463309,Liquid,Plunge,-47257075.38461542,,,,,,,,,,,,,,-0.014002515723270431
CRCL,Circle,-0.091,139.23,-13.930,40,0,17905916.0,2579158168.0,,190.726,0.0,13.473,152.0,153.16,156.8,136.4,134.71,134.86,6,48,19.75%,-0.87%,0.1332,1.05,-0.7778,Capital Markets,31943250833.13,12623361741.90,229427931.0,90665530.0,-0.08960000000000001,-0.2413,-0.4077,3.4913,3.4913,3.4913,3.4913,134.800,-3.18%,-4.430,136.500,-1.96%,-2.730,,0,20.400000000000006,144.14333333333335,0,0,1,,22.817458770838314,Liquid,Plunge,-12937902.050980423,,,,,,,,,,,,,,0.013090410958904114
TSLA,Tesla,-0.0112,335.58,-3.800,34,1,75000662.0,25104489505.0,199.75,164.500,0.0,14.0,335.76,339.38,340.47,330.4,336.35,336.54,44,65,2.70%,-0.13%,0.0297,0.89,-0.19269999999999998,Auto Manufacturers,1082396138170.62,932122999729.32,3225448889.0,2777647654.0,0.041299999999999996,0.0886,0.0506,-0.019,-0.0066,0.6664,-0.16899999999999998,336.420,+0.25%,+0.840,334.724,-0.26%,-0.856,0,0,10.07000000000005,335.48333333333335,1,0,0,,25.998443268789984,Liquid,Flat,2159899.898708755,,0.7,,,,0.7,Imminent,,,,,,,-0.01083030303030303
NVDA,NVIDIA,0.0024,182.02,+0.430,34,-1,129553959.0,23548729290.0,58.716,61.911,0.0002,52.974,179.75,181.59,183.02,179.46,181.93,181.95,21,84,0.55%,-0.02%,0.0196,0.87,-0.6,Semiconductors,4441288000000.00,4277802845594.42,24400000000.0,23501828621.0,0.0069,0.0233,0.0521,0.3427,0.3542,0.542,0.3556,181.950,-0.04%,-0.070,181.870,-0.08%,-0.150,0,0,3.5600000000000023,181.5,1,0,0,,27.328432751279543,Liquid,Flat,56770835.96629218,,0.7,,,,0.7,Imminent,,,,,,,-0.007999999999999993
OPEN,Opendoor Technologies,0.2562,3.04,+0.620,23,4,322386136.0,903941707.0,,Loss,0.0,3.547,2.29,2.42,3.06,2.26,3.3,3.31,2750,797,48.69%,-0.33%,0.3306,2.29,0.5506,Real Estate Services,2237300725.44,2012845727.20,735954186.0,662120305.0,0.6431999999999999,0.6522,0.8423999999999999,2.835,1.1871,0.7273000000000001,0.9,3.310,+8.88%,+0.270,3.020,-0.65%,-0.020,,1,0.8000000000000003,2.7866666666666666,1,1,0,,21.02221846592912,Liquid,Spike,306266829.2,,,,,,,,,,,,,,-0.003379487179487176
AMD,Advanced Micro Devices,-0.0187999999999999,180.95,-3.470,23,-1,66308821.0,12050376709.0,104.595,180.950,0.0,4.921,179.83,184.42,185.44,179.56,180.7,180.78,410,17,4.14%,-0.01%,0.0319,0.83,0.9204000000000001,Semiconductors,293653565524.55,290136186682.65,1622843689.0,1603405287.0,0.0496,0.0263,0.128,0.5770000000000001,0.6325,0.28559999999999997,0.49810000000000004,180.730,-0.12%,-0.220,180.700,-0.14%,-0.250,-1,1,5.8799999999999955,181.98333333333335,0,0,0,,25.241347955826885,Liquid,Flat,-34958732.159864224,,,,,,,,,,,,,,-0.007999999999999993
BMNR,Bitmine Immersion Technologies,-0.0191,60.45,-1.180,22,-1,70142513.0,4244868761.0,,Loss,0.0,3555.882,58.2,61.63,63.75,57.18,60.6,61.0,1,196,75.79%,0.56%,0.1066,0.63,-0.9899,Capital Markets,10487890627.50,5594942314.65,173496950.0,92554877.0,0.4644,0.7451000000000001,0.44270000000000004,17.8906,7.1966,4.5972,6.75,60.900,+0.74%,+0.450,59.850,-0.99%,-0.600,,0,6.57,60.46,0,0,1,,23.154051328592626,Liquid,Flat,-320285.44748852076,,,,,,,,,,,,,,0.013090410958904114
