Symbol,Name,ChangeRate,Price,Chg,Heat,HeatChg,Volume,Turnover,P/E TTM,P/E LFY,Div Yield TTM,P/B,Open,PrevClose,High,Low,Bid,Ask,BidSize,AskSize,TurnoverPercent,,RangeRate,Vol Ratio,Bid/Ask Ratio,Industry,Mkt Cap,Float Mkt Cap,Total Shares,Free Float,5D Chg,10D Chg,20D Chg,60D Chg,120D Chg,250D Chg,YTD Chg,Pre-Mkt Price,Pre-Mkt Chg Rate,Pre-Mkt Chg,Post-Mkt Price,Post-Mkt Chg Rate,Post-Mkt Chg,Candle_Pattern,Squeeze,True_Range,VWAP,VWAP_Reclaim,Volume_Spike,Wick_Spike,Short_Fade,Liquidity_Score,Liquidity_Status,Day_Change,MFV,Recursor,Imminent,Failed_Breakdown,Gap_Fill,Momentum,Composite_Short,H_Score_Composite_S,Buildup,Composite_Mid,H_Score_Composite_M,Strong_Base,Composite_Long,H_Score_Composite_L,Sector_Score
TSLA,Tesla,-0.0203,392.5,-8.120,90,2,64603868.0,25445233943,363.43,363.43,0.0,17.93,402.58,400.62,406.8,388.33,392.4,392.42,5440,120,2.30%,0.02%,0.0461,0.84,0.9568000000000001,Auto Manufacturers,1472829553720,1103988107445,3752431984.0,2812708554.0,0.1137,0.1125,0.0667,-0.1265,-0.095,0.7253000000000001,-0.1272,402.610,+0.50%,+1.990,392.400,-0.03%,-0.100,,1,18.470000000000027,395.8766666666667,0,0,0,,26.797088496664898,Liquid,Down,-35432440.868435234,,,,,,,,,,,,,,0.0029874999999999936
ASTS,AST SpaceMobile,-0.053,81.0,-4.530,77,-1,39864506.0,3098648087,,Loss,0.0,12.87,74.1,85.53,81.095,73.5,81.5,81.55,100,200,16.40%,-0.18%,0.0888,1.93,-0.3333,Communication Equipment,30943233468,19692576954,382015228.0,243118234.0,-0.1816,-0.1457,-0.0993,-0.3039,0.09910000000000001,2.9008,0.1152,73.910,-13.59%,-11.620,81.550,+0.68%,+0.550,,0,12.030000000000001,78.53166666666667,1,0,1,,23.470552386981225,Liquid,Bear,38867237.252139576,,,,1.6,,1.6,Gap_Fill,,,,,,,0.006989189189189186
NVDA,NVIDIA,0.0019,202.06,+0.380,77,2,119381388.0,23882674984,41.24,41.24,0.0002,31.22,199.98,201.68,202.17,197.84,201.7,201.75,300,1300,0.51%,-0.02%,0.0215,0.76,-0.625,Semiconductors,4910058000000,4714239911233,24300000000.0,23330891375.0,0.0673,0.1375,0.17,0.0932,0.0849,1.0855,0.08349999999999999,200.320,-0.67%,-1.360,201.700,-0.18%,-0.360,0,0,4.329999999999984,200.68999999999997,1,0,0,,27.086781066779913,Liquid,Flat,113315820.94226407,,0.7,,,,0.7,Imminent,,,,,,,0.01902794117647058
NFLX,Netflix,-0.0255,94.83,-2.480,69,7,63298264.0,6006447345,30.59,37.48,0.0,12.83,97.14,97.31,97.6,93.54,94.66,94.67,10,1450,1.51%,-0.06%,0.0417,1.06,-0.9863,Entertainment,399310024410,396534093511,4210798528.0,4181525820.0,-0.08070000000000001,-0.0414,0.032799999999999996,0.1351,-0.13369999999999999,-0.0401,0.011399999999999999,97.120,-0.20%,-0.190,94.670,-0.17%,-0.160,,0,4.059999999999988,95.32333333333332,0,0,0,,25.127107640305532,Liquid,Down,-23074244.01970456,,,,,,,,,,,,,,0.0006857142857142855
MU,Micron Technology,-0.0146,448.42,-6.650,61,-1,32013562.0,14300572096,21.16,59.08,0.001,6.98,458.25,455.07,464.56,435.9,447.31,448.0,100,5100,2.95%,0.05%,0.063,0.81,-0.9615,Semiconductors,505698503149,487432809500,1127734051.0,1087000601.0,0.0512,0.187,0.0608,0.1283,1.0491,5.735,0.5718,459.150,+0.90%,+4.080,447.800,-0.14%,-0.620,,0,28.660000000000025,449.6266666666667,0,0,1,,24.957722900946134,Liquid,Flat,-4043583.197487726,,,,,,,,,,,,,,0.01902794117647058
MRVL,Marvell Technology,0.0583,147.84,+8.150,61,-4,39548524.0,5816661401,48.16,48.16,0.0016,9.03,147.51,139.69,149.58,143.93,151.2,151.4,100,9900,4.54%,0.30%,0.0405,1.43,-0.98,Semiconductors,129256512000,128811104822,874300000.0,871287235.0,0.126,0.3507,0.6826000000000001,0.78,0.7594,2.002,0.7418,147.670,+5.71%,+7.980,151.353,+2.38%,+3.513,1,0,9.890000000000015,147.11666666666667,1,0,0,,23.641877070953118,Liquid,Bull,15189433.111504322,,0.4,,,,0.4,Imminent,,,,,,,0.01902794117647058
MSFT,Microsoft,-0.0112,418.07,-4.720,58,-1,27582237.0,11543465518,26.16,30.65,0.008100000000000001,7.94,421.145,422.79,423.33,416.3,417.9,418.0,40,120,0.37%,-0.00%,0.0166,0.65,-0.5,Software - Infrastructure,3104432747803,3103188722407,7425629076.0,7422653437.0,0.0877,0.12119999999999999,0.09480000000000001,-0.0712,-0.19820000000000002,0.17309999999999998,-0.1336,421.230,-0.37%,-1.560,417.900,-0.04%,-0.170,0,0,7.029999999999973,419.23333333333335,0,0,0,,25.69792749911975,Liquid,Flat,-13693030.88620208,,0.7,,,,0.7,Imminent,,,,,,,0.011098657718120807
INTC,Intel,-0.0409,65.7,-2.800,51,-1,96851067.0,6400886885,,Loss,0.0,2.88,68.45,68.5,69.205,64.47,65.85,65.88,1100,1200,1.94%,-0.02%,0.0691,0.88,-0.0435,Semiconductors,329375475955,328774627643,5013325357.0,5004180025.0,0.008,0.2938,0.4976,0.2095,0.7162999999999999,2.4873,0.7805,68.780,+0.41%,+0.280,65.880,+0.27%,+0.180,,0,4.734999999999999,66.45833333333333,0,0,1,,24.342447369751255,Liquid,Down,-46533511.599788636,,,,,,,,,,,,,,0.01902794117647058
AAPL,Apple,0.0104,273.05,+2.820,50,14,36590169.0,9977730358,34.56,36.60,0.0038,45.46,270.33,270.23,274.275,270.29,271.47,271.56,1000,300,0.25%,-0.03%,0.0148,0.72,0.5385,Consumer Electronics,4008685277000,4006234920293,14681140000.0,14672165978.0,0.053399999999999996,0.0548,0.1011,0.1005,0.0409,0.41979999999999995,0.0053,270.620,+0.14%,+0.390,271.550,-0.55%,-1.500,0,1,4.044999999999959,272.53833333333336,1,0,0,,25.459027312851358,Liquid,Flat,14094331.095357973,,,,,,,,,,,,,,-0.00935625
SNDK,SanDisk,-0.0087,913.02,-7.970,50,-2,11303467.0,10389825197,,Loss,0.0,13.2,930.97,920.99,951.47,900.37,913.54,914.8,100,400,8.22%,-0.03%,0.0555,0.58,-0.6,Computer Hardware,134762639455,125570017191,147600972.0,137532603.0,-0.0414,0.26,0.2865,0.8136,3.9045,29.628,2.8462,932.000,+1.20%,+11.010,913.540,+0.06%,+0.520,,0,51.10000000000002,921.62,0,0,1,,24.956370097902788,Liquid,Flat,-5707034.2191780945,,,,,,,,,,,,,,0.02413157894736842
