Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change,MA,Slope,Volatility,TrendStrength,Shock,Trend
20250616,3369.365966796875,3389.756103515625,3368.8759765625,3388.72900390625,405400,0.0,0.0,0.3474362963571398,3373.275500488281,-0.32481498285228394,0.4361696160741187,-0.7446987843304699,0.7965623545361757,Sideways
20250617,3388.179931640625,3393.31298828125,3376.419921875,3387.405029296875,390000,0.0,0.0,-0.03906994651531326,3374.2666015625,0.07649193902630191,0.43642211494314725,0.17527053833251902,-0.08952329677519413,Sideways
20250618,3386.135986328125,3391.708984375,3369.986083984375,3388.80908203125,378700,0.0,0.0,0.041449213254152184,3374.683154296875,-0.39698947020663233,0.42850696863583954,-0.9264481076479485,0.09672937965538012,Sideways
20250619,3384.29296875,3386.9189453125,3353.93603515625,3362.10791015625,415300,0.0,0.0,-0.7879219875967514,3373.4098510742188,-1.1917168671349065,0.4612356069041485,-2.5837486293259286,-1.7082852576915057,Bearish
20250620,3358.9130859375,3370.798095703125,3357.7060546875,3359.89501953125,350200,0.0,0.0,-0.06581854848606294,3372.395153808594,-0.5063989931880619,0.4593387505378735,-1.1024521501725735,-0.1432897799477862,Bearish
20250623,3349.4599609375,3389.451904296875,3347.65087890625,3381.58203125,384600,0.0,0.0,0.645466944433748,3374.0556518554686,-0.21090422538986298,0.4295616762439334,-0.4909754222816136,1.5026176219389027,Sideways
20250624,3380.080078125,3423.783935546875,3380.080078125,3420.56591796875,461000,0.0,0.0,1.1528298399533288,3377.7419921875,0.9789466681744408,0.49420863168458096,1.9808368478663771,2.332678480389432,Euphoria
20250625,3419.091064453125,3459.009033203125,3417.410888671875,3455.97412109375,509400,0.0,0.0,1.035156286244776,3383.50634765625,1.981965859883772,0.52991979769227,3.740124200897888,1.9534206699820302,Bullish
20250626,3451.718994140625,3462.751953125,3446.18603515625,3448.452880859375,496500,0.0,0.0,-0.21763010864197518,3388.9323974609374,2.5681796364207754,0.535437794179195,4.7964108330412,-0.40645264680203147,Bullish
20250627,3450.68603515625,3462.626953125,3421.0400390625,3424.22705078125,523100,0.0,0.0,-0.7025130084447495,3391.9714477539064,1.9147036105602755,0.5525089650007746,3.465470665363034,-1.2714961257574608,Bullish
20250630,3423.47412109375,3447.4599609375,3420.112060546875,3444.426025390625,457300,0.0,0.0,0.5898842077299404,3396.818395996094,1.8584199217960284,0.5463972291847414,3.4012250109117614,1.0795885780937877,Bullish
20250701,3445.845947265625,3459.5869140625,3441.0380859375,3457.7470703125,444400,0.0,0.0,0.3867420819515077,3401.6069458007814,1.0869883298676442,0.5452119579434627,1.993698623133212,0.7093426259583471,Bullish
20250702,3458.1708984375,3461.327880859375,3447.9560546875,3454.7919921875,498100,0.0,0.0,-0.08546252993377745,3405.5364013671874,-0.03420537494869258,0.5432632371848776,-0.06296280073347237,-0.15731329507336744,Sideways
20250703,3456.152099609375,3463.6201171875,3446.97412109375,3461.15087890625,438500,0.0,0.0,0.1840599009471422,3409.3889892578127,0.3682230404641773,0.5428108233642793,0.6783634824780631,0.33908664496842567,Bullish
20250704,3459.592041015625,3497.22509765625,3455.493896484375,3472.319091796875,500200,0.0,0.0,0.3226733904808654,3413.7370483398436,1.4044641404445501,0.5444351554977885,2.5796720256986694,0.5926755229203344,Bullish
20250707,3467.985107421875,3474.801025390625,3462.7919921875,3473.126953125,436600,0.0,0.0,0.02326575717173096,3417.4047973632814,0.8332571964909663,0.5402837425362922,1.5422585039841252,0.043062108555243346,Bullish
20250708,3474.632080078125,3499.885986328125,3474.632080078125,3497.47509765625,493500,0.0,0.0,0.7010438967496535,3423.0377563476563,1.1489570097491075,0.5396014001259618,2.1292698823259184,1.2991884316571554,Bullish
20250709,3498.72412109375,3512.6689453125,3491.200927734375,3493.050048828125,523900,0.0,0.0,-0.12652123902441303,3427.574462890625,1.107391030404714,0.5366992623845381,2.063336225737688,-0.2357395433380756,Bullish
20250710,3491.4970703125,3526.590087890625,3491.4970703125,3509.681884765625,564200,0.0,0.0,0.476140785417023,3432.9256591796875,1.4021638338606923,0.541178016701787,2.5909475081899833,0.8798228507485691,Bullish
20250711,3511.364990234375,3555.218017578125,3506.799072265625,3510.177001953125,664200,0.0,0.0,0.01410718132743849,3439.5847045898436,1.0902773954642342,0.4987493745911619,2.1860225816984,0.02828511081142211,Bullish
20250714,3513.2509765625,3532.117919921875,3513.2509765625,3519.64990234375,572100,0.0,0.0,0.26986959305339564,3446.130749511719,1.3395119109277154,0.49780038922645475,2.6908615178248825,0.5421241101734636,Bullish
20250715,3519.804931640625,3527.0380859375,3483.3798828125,3504.9990234375,572100,0.0,0.0,-0.4162595517381962,3452.01044921875,0.2151244989933465,0.5138570814300536,0.4186465590678628,-0.8100687268525218,Sideways
20250716,3502.89892578125,3511.805908203125,3489.136962890625,3503.777099609375,470900,0.0,0.0,-0.03486231579392651,3457.7588500976562,0.3070969677302138,0.5151593789861683,0.5961203081162562,-0.06767287409681916,Bullish
20250717,3500.3720703125,3517.284912109375,3499.18603515625,3516.824951171875,472200,0.0,0.0,0.37239388213237135,3465.4947021484377,0.20352461108386066,0.4646772901215892,0.4379913015129395,0.801403231982629,Sideways
20250718,3519.47509765625,3536.013916015625,3518.23095703125,3534.48291015625,493500,0.0,0.0,0.5020994570255954,3474.2240966796876,0.6924410988278007,0.4632415341548402,1.4947733477550174,1.083882640060869,Bullish
20250721,3542.81591796875,3560.6279296875,3542.568115234375,3559.791015625,633600,0.0,0.0,0.7160341728072339,3483.1345458984374,1.140485968633409,0.46663147764291796,2.444082800402392,1.5344746488687744,Bullish
20250722,3561.632080078125,3584.718994140625,3547.251953125,3581.861083984375,716200,0.0,0.0,0.6199821355383772,3491.1993041992187,2.192926732159073,0.42633262778869996,5.143699049104768,1.4542216455590031,Bullish
20250723,3588.8779296875,3613.02197265625,3577.593994140625,3582.298095703125,767700,0.0,0.0,0.012200688650487734,3497.5155029296875,2.2410385667085864,0.384116100895022,5.834273964269612,0.03176302326837935,Bullish
