Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Change,MA,Slope,Volatility,TrendStrength,Shock,Trend
20250703,4009.330078125,4019.570068359375,4001.840087890625,4019.570068359375,221736000,0.0,0.0,0.21941045697637662,3934.6594970703127,2.05943714615211,0.4024268236849913,5.117544420359467,0.5452182709076201,Bullish
20250704,4024.110107421875,4024.330078125,4004.919921875,4013.6201171875,251868000,0.0,0.0,-0.14802456657518892,3938.6260009765624,1.1956070445115596,0.4007087377864806,2.98373090418768,-0.36940688489319756,Bullish
20250707,4017.830078125,4031.860107421875,4011.8798828125,4031.860107421875,236778100,0.0,0.0,0.4544523323536831,3943.4030029296873,1.704468333385467,0.4081702402800144,4.175876056559542,1.1133891879082563,Bullish
20250708,4039.06005859375,4058.800048828125,4019.679931640625,4047.860107421875,366359700,0.0,0.0,0.39683916539037245,3949.106005859375,1.4562303876433758,0.4101927144245454,3.5501127553820755,0.9674456698898065,Bullish
20250709,4049.8798828125,4064.580078125,4046.27001953125,4057.820068359375,249981700,0.0,0.0,0.24605496912399882,3956.0445068359377,1.1730926629800686,0.3919554880269706,2.9929231732031463,0.6277625307980575,Bullish
20250710,4062.739990234375,4080.0,4061.47998046875,4075.699951171875,224026000,0.0,0.0,0.44062778810518566,3963.7195068359374,1.396415085641478,0.3956451198533282,3.529463692510983,1.1136944852713797,Bullish
20250711,4069.590087890625,4102.97021484375,4069.340087890625,4087.81005859375,273086100,0.0,0.0,0.297129513137806,3972.539013671875,1.8484544934521008,0.3804368956472758,4.858767681581299,0.7810218108111452,Bullish
20250714,4091.330078125,4109.2099609375,4090.97998046875,4109.2099609375,229851800,0.0,0.0,0.5235053008092017,3982.576513671875,1.918465707012973,0.37939603417586415,5.0566308927828505,1.3798386215248035,Bullish
20250715,4120.08984375,4129.77001953125,4109.759765625,4119.81982421875,288233500,0.0,0.0,0.25819715668238263,3992.035510253906,1.7777224233845201,0.3720682013084749,4.77794774488305,0.6939511513597909,Bullish
20250716,4122.240234375,4132.60986328125,4119.580078125,4132.25,230174300,0.0,0.0,0.3017164903226677,4002.6075073242187,1.8342344013966505,0.35415668176956727,5.179160794684932,0.851929402588485,Bullish
20250717,4143.259765625,4163.4501953125,4140.6298828125,4161.43017578125,231146400,0.0,0.0,0.7061570761994096,4015.97001953125,2.1034478896005293,0.2896684897228648,7.261569567380166,2.4378111574200316,Euphoria
20250718,4172.43017578125,4192.18994140625,4164.25,4189.5,276876800,0.0,0.0,0.6745234939206979,4031.2735229492187,2.487638612084453,0.2610797151291444,9.528272278273056,2.583592117016986,Euphoria
20250721,4199.1201171875,4225.7900390625,4195.97998046875,4207.1298828125,290772600,0.0,0.0,0.42081114243943674,4047.6670166015624,2.382937907915017,0.2345087899671227,10.161401234679078,1.7944365432887737,Bullish
